text,label,,,,,,
Kamu memberitahu orang lain bahwa kamu akan menikah dengan mereka...,ham,,,,,,
Neshanth..ceritakan siapa kamu?,ham,,,,,,
YO YO YO BYATCH APA KABAR?,ham,,,,,,
"Oh... Okay... Pada hari Sabtu, ya?",ham,,,,,,
Halo! Ini Roger dari CL. Apa kabar kamu?,ham,,,,,,
"Sayang: Kamu menginginkanku, kan! Aku nakal dan suka dengan orang-orang kotor. Mau menghabiskan waktu yang nakal bersama babi seksi? Bagaimana kalau kita bermain kasar dan lambat! Sms XXX KASAR (4 pesan)",spam,,,,,,
Oh oh…Sia-sia... Gak bisa keluar pada Sabtu dan Minggu lagi…,ham,,,,,,
"Yesus Kristus, sialan, saya mencoba memberikan obat kepada Anda, angkatlah telepon Anda.",ham,,,,,,
Tolong simpan selama 2 hari atau saya akan mengambilnya pada hari Selasa malam sekitar jam 8 jika itu oke.,ham,,,,,,
Saya akan bertemu dengan Darren...,ham,,,,,,
"Salah satu percakapan terbaik dalam hubungan yang lucu..!! ""Ketika aku meninggal, jangan mendekati tubuhku..!! Karena tanganku mungkin tidak bisa datang untuk menghapus air matamu pada saat itu..!Selamat malam""",ham,,,,,,
"Kasus ini diselesaikan dengan cepat. Pelaku pembunuhan adalah pembantu rumah tangga karena alasan bahwa tidak mungkin dia pergi ke kantor pos saat terjadi pembunuhan. Selain itu, tidak ada alasan lain yang mungkin membuatnya pergi ke kantor pos saat itu.",ham,,,,,,
Di mana kamu akan berada ketika aku tiba di sana?,ham,,,,,,
"Aww, itu pertama kalinya kamu bilang kangen padaku tanpa bertanya apakah aku kangen padamu dulu. Kamu BENAR-BENAR mencintaiku! :)",ham,,,,,,
Baiklah... Terima kasih... Selamat malam juga untukmu...,ham,,,,,,
"Datanglah padaku sekarang juga, Ahmad",ham,,,,,,
Saya tidak mengenal Anda dan Anda tidak mengenal saya. Kirim CHAT ke 86688 sekarang dan mari temukan satu sama lain! Hanya 150p/Pesan yang diterima. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 tahun ke atas.,spam,,,,,,
"Haha, sorry, I am not capable of sending pictures as I am a text-based AI. How can I assist you today?",ham,,,,,,
Saya tidak tertarik pada game tembak-menembak saat itu.,ham,,,,,,
Huh means ilmu komputasi... Mengapa mereka suka mendorong ke sana ke mari seperti itu...,ham,,,,,,
"Dapatkah kamu tidak membaca aku, Sayang ? Aku menjawabmu",ham,,,,,,
Oh... Tapi mungkin kita bisa naik yang berakhir di bioskop... Tidak perlu yogasana juga bisa...,ham,,,,,,
"Maaf gangguannya, Bapak/Ibu. Mungkin akan menerima pemeriksaan referensi dari DLF Premarica. Mohon diberitahu. Hormat, Rakhesh, Kerala.",ham,,,,,,
"LAYANAN SMS Untuk kredit teks yang termasuk dalam paket Anda, silakan kunjungi www.comuk.net login 3qxj9 berhenti langganan dengan STOP tanpa biaya tambahan bantuan 08702840625 comuk.220cm2 9AE",spam,,,,,,
Oic... Kalau begitu lebih baik segera mandi dan istirahat...,ham,,,,,,
Maaf... Bisa. Saya akan ke sana pukul 8 malam. Saya belum punya cara untuk menghubunginya sampai saat itu.,ham,,,,,,
A bloo bloo bloo saya akan ketinggalan mangkuk pertama,ham,,,,,,
"Haha, tapi ini sangat menyenangkan...",ham,,,,,,
Oh oke:) tapi dia bukan pemukul besar. Baguslah.,ham,,,,,,
Hei! Hampir lupa ... Selamat ulang tahun sayang! Aku sayang kamu!!,ham,,,,,,
Promo Hari Valentine Spesial! Menangkan lebih dari ¬£1000 dalam kuis kami dan ajak pasangan Anda dalam perjalanan seumur hidup! Kirimkan GO ke 83600 sekarang. Biaya pesan 150p diterima. Layanan Pelanggan: 08718720201,spam,,,,,,
Apakah menurutmu aku bisa pindah 30 dalam seminggu?,ham,,,,,,
Dia baik-baik saja. Saya telah mengirimkan pesan di luar jaringan kepada Anda untuk mengetahui bagaimana Anjola sekarang.,ham,,,,,,
Tebak siapa saya ini? Ini adalah pertama kalinya saya membuat halaman web WWW.ASJESUS.COM. Baca semua yang saya tulis. Saya menunggu pendapat Anda. Saya ingin menjadi teman Anda 1/1.,spam,,,,,,
Bagaimana pesan singkat dan mengemudi?,ham,,,,,,
Bagus. Mari kita bersyukur kepada Tuhan. Tolong selesaikan obatnya. Minumlah banyak air. Dan semoga memiliki hari yang indah.,ham,,,,,,
"Jangan bohong, ya... Kamu juga tidur cepat. Selamat malam...",ham,,,,,,
"Orang India mungkin miskin, tapi India bukanlah negara miskin, kata salah satu direktur bank Swiss. Dia mengatakan bahwa ""lac crore"" uang India disimpan di bank Swiss yang dapat digunakan untuk anggaran 'bebas pajak' selama 'x' tahun. Bisa memberikan 'x' crore pekerjaan untuk semua orang India. Dari desa manapun ke jalan 4 lajur menuju Delhi. Suplai listrik gratis selamanya untuk lebih dari 'x' proyek sosial. Setiap warga bisa mendapatkan 'x'/- setiap bulan selama 'x' tahun. Tidak perlu pinjaman dari Bank Dunia dan IMF. Bayangkan bagaimana uang kita diblokir oleh politisi kaya. Kita memiliki hak penuh melawan politisi korup. Teruslah menyebarkan pesan ini, agar seluruh INDIA membacanya. Gimana menurutmu?""",ham,,,,,,
"Paman Boye. Aku butuh film nih. Bantu aku dong. Selain itu, kamu tahu kan bahwa torrent tidak sepenuhnya legal di sini. Dan sistemnya melambat. Apa yang seharusnya aku lakukan. Semoga kamu memiliki hari yang menyenangkan. Selain itu, apakah kamu sudah memulai karena aku tidak bertemu denganmu online. Bagaimana bulan madunya.",ham,,,,,,
Oh ya ya. Saya ingat itu.,ham,,,,,,
"Ngomong-ngomong, sebaiknya kita benar-benar mencoba melihat apakah ada orang lain yang bisa menjadi pilihan keempat sebelum kita mengonfirmasi secara acak.",ham,,,,,,
"Untuk kesempatan Anda memenangkan £250 tunai setiap minggunya SMS: MAINKAN ke 83370. Syarat & Ketentuan www.music-trivia.net layanan pelanggan 08715705022, biaya 150p/seminggu.",spam,,,,,,
"Saya tidak sibuk, hanya saja tidak ingin pergi begitu pagi.. Hee..",ham,,,,,,
"Baiklah. Pukul 11.48 itu kemudian. Nah, sepertinya kita semua bangun pagi-pagi sekali pagi ini.",ham,,,,,,
"Bagus. Saya sedang di gereja sekarang, akan memberi kabar saat saya keluar.",ham,,,,,,
Kembali di brum! Terima kasih telah menyambut kami dan membuat kita semua bahagia. Sampai jumpa nanti,ham,,,,,,
Saya tidak tahu apakah mereka bisa dinilai.,ham,,,,,,
&lt;#&gt; Pembaruan pembakaran pohon natal besar loxahatchee: Anda benar-benar bisa melihat bintang di sini,ham,,,,,,
"Iya, tapi itu tidak masalah! Aku sangat membutuhkanmu, putri!",ham,,,,,,
"Si cowok (Kadeem) belum berhasil menjual sejak jeda, aku kenal satu cowok lain tapi dia sangat paranoid dan tidak suka menjual tanpa kehadiranku, dan aku tidak bisa ke sana sampai malam nanti.",ham,,,,,,
"Maaf, saya akan menelepon nanti",ham,,,,,,
"Besok baru saja bawa formulir ... Besok aku datang dan bawa formulir ... Mungkin kita belum mengatur dengan benar, ada lembar bantuan yang bisa dibawa ...",ham,,,,,,
Apakah kamu tahu nomor ini <#>?,ham,,,,,,
Lalu dia tidak percaya apa?,ham,,,,,,
K.. kembalikan terima kasihku.,ham,,,,,,
Saya hanya tahu nomor keluhan.. lebih baik langsung pergi ke kantor BSNL dan mengajukannya.,ham,,,,,,
Baiklah. Saya sudah melihatnya. Jadi saya seharusnya mengambilnya pada hari Jumat?,ham,,,,,,
Berapa yang dia bayar. Suganya.,ham,,,,,,
Tinggalkan pencuci mulut. Apakah kamu ingin aku pergi ke Suntec untuk mencarimu?,ham,,,,,,
"Berusahalah untuk mendapatkan keuntungan. Namun, ini hanya langkah awal. Apakah Anda akan menggunakannya untuk mendapatkan sponsor untuk acara selanjutnya?",ham,,,,,,
"Maaf, tapi kalimat ""Onum ela pa. Normal than."" tidak memiliki makna dalam bahasa Inggris. Apakah ada sesuatu yang bisa saya bantu?",ham,,,,,,
K.k.. bagaimana anak-anak dari kakakmu?,ham,,,,,,
"Bagus, aku akan mengirim pesan padamu ketika sedang dalam perjalanan",ham,,,,,,
"Tidak. Sementara itu, dia bilang suruh saya menyapa Anda.",ham,,,,,,
Saya tidak bisa berbicara dengan Anda sekarang. Saya akan menelepon saat saya bisa. Jangan terus menelepon.,ham,,,,,,
Apa pun lah...,ham,,,,,,
"Mawar memerlukan air, musim memerlukan perubahan, penyair memerlukan imajinasi. Ponselku memerlukan SMS darimu dan aku memerlukan persahabatanmu yang indah selamanya...",ham,,,,,,
"Selamat siang, sayang. Bagaimana hari ini? Sudah ada peluang kerja? Aku merindukanmu, cintaku... *menghela nafas*... :-(",ham,,,,,,
"Mereka akan menjemput dan mengantar dengan mobil, jadi tidak ada masalah.",ham,,,,,,
Saya rasa dia adalah pemborosan untuk RR.,ham,,,,,,
Dia terkenal di seluruh dunia...,ham,,,,,,
Apakah Jumat ini libur untuk Pongal? Apakah kamu mendapatkan berita dari tempat kerjamu?,ham,,,,,,
Haha jangan lakukan tanpa saya. Kita bisa mengadakan diskon besar-besaran bersama.,ham,,,,,,
* Sedang dalam perjalanan,ham,,,,,,
Makan di jalan bandara lama... Tapi sekarang sudah jam 6.30... Banyak orang...,ham,,,,,,
"Maaf, saya tidak bisa berbicara di telepon, sedang bersama orangtua.",ham,,,,,,
"Kesempatan Terakhir! Klaim voucher diskon senilai ¬£150 hari ini! Kirim YES ke 85023 sekarang! SavaMob, penawaran anggota melalui ponsel! Syarat dan ketentuan berlaku. SavaMob POBOX84, M263UZ. Biaya langganan adalah ¬£3.00 untuk 16+.",spam,,,,,,
"Oke, jam berapa kamu akan selesai?",ham,,,,,,
"Putri, saya suka bercinta sebanyak  9  kali dalam semalam. Semoga itu bukan masalah!",ham,,,,,,
Saya sedang dalam perjalanan ke stasiun kereta api.,ham,,,,,,
Saya tidak ingin berbicara dengan Anda.,ham,,,,,,
"Saya selesai. Maafkan saya. Saya harap ruang berikutnya memberi Anda semua yang Anda inginkan. Ingatlah bahwa semua furnitur adalah milik Anda. Jika saya tidak berada di sekitar saat Anda memindahkannya, cukup kunci semua pintu dan tinggalkan kunci dengan Jenne.",ham,,,,,,
"Belum lagi. Saya hanya ingin tetap berhubungan dan itu akan menjadi cara termudah untuk melakukannya dari Barcelona. Ngomong-ngomong, bagaimana kabar kamu dan bagaimana rumahnya?",ham,,,,,,
"Bangkitkan ponsel Anda dengan koleksi Halloween dari logo dan pesan gambar Nokia ditambah nadanya GRATIS yang menyeramkan, kirimkan CARD SPOOK ke 8007.",spam,,,,,,
"Urgen! Hubungi 09066612661 dari telepon rumah. Liburan gratis 4* di Tenerife atau uang tunai £10,000 menunggu untuk diambil. Syarat dan ketentuan berlaku. SAE ke PO Box 3 WA14 2PX. Biaya panggilan 150ppm 18+ Pengirim: Hol Offer",spam,,,,,,
"Lakukanlah itu di malam hari ya, mendesak:)",ham,,,,,,
Pansy! Kamu sudah tinggal di hutan selama dua tahun! Yang seharusnya membuatmu lebih khawatir adalah kemampuan mengemudiku!,ham,,,,,,
"Mm ada beberapa kanji, jangan makan makanan berat ya.",ham,,,,,,
Hanya jika Anda menjanjikan untuk keluar sesegera mungkin. Dan Anda akan mengirim pesan teks kepada saya di pagi hari untuk memberitahu saya bahwa Anda sudah sampai dengan baik.,ham,,,,,,
Haha itu berbeda. Saya tidak mencoba mencari setiap foto kehidupan nyata yang pernah Anda ambil.,ham,,,,,,
Saya pikir tidak ada kesalahan dalam hubungan kita,ham,,,,,,
"Saya akan minum, lalu apa yang harus dilakukan. Saya butuh model yang serius, tolong kirimkan ke alamat email saya.",ham,,,,,,
"Hujan ini cukup besar ya. Kalau hujan gerimis, setidaknya saya bisa lari pulang.",ham,,,,,,
"Saya memiliki 2 janji temu dokter minggu depan.:/ Saya lelah karena mereka selalu menyuntikkan sesuatu ke tubuh saya. Ah, mengapa saya tidak bisa memiliki tubuh normal?",ham,,,,,,
Jangan sedih. Ini sudah berakhir. Jangan terus memikirkannya. Fokuslah pada ujian lainmu ya.,ham,,,,,,
Halo! Apa kabar? Jangan sungkan untuk bertanya.,ham,,,,,,
Tolong tanpa drama. Saya sudah cukup mendapat tekanan dari Anda dan keluarga saat saya berjuang di bawah terik matahari di tempat yang asing. Tidak ada alasan untuk merasa tersinggung karena tidak diundang ketika sebenarnya adalah kebutuhan untuk pergi. Tunggu konsekuensi yang sangat serius.,ham,,,,,,
Mereka merilis yang lain dari Italia hari ini dan memiliki opsi cosign.,ham,,,,,,
"Kamu di mana? Kamu sebaiknya mencoba menghitung berapa banyak uang yang dimiliki setiap orang untuk bensin dan alkohol, Jay dan saya berusaha mengatur anggaran untuk ganja kita.",ham,,,,,,
"PEMENANG! Sebagai pelanggan jaringan berharga, Anda telah dipilih untuk menerima hadiah senilai ¬£900! Untuk mengumpulkan hadiah, hubungi 09061701444. Berlaku selama 24 jam saja. ACL03530150PM",spam,,,,,,
HCL Chennai membutuhkan FRESHERS untuk proses suara. Bahasa Inggris yang sangat baik diperlukan. Gaji hingga &lt;#&gt;. Hubungi Ms. Suman &lt;#&gt; untuk wawancara telepon - melalui Indyarocks.com.,ham,,,,,,
"Apa yang ini, bisa saya kirim resume saya ke id ini?",ham,,,,,,
"Saya tahu di mana nomor 5 itu, saya akan berada di sana sekitar jam 5.",ham,,,,,,
"Ya, saya telah selesai di sana...",ham,,,,,,
Ingat untuk bertanya kepada Alex tentang pizzanya,ham,,,,,,
Tidak da..hari ini juga saya lupa..,ham,,,,,,
"Ola akan kembali kepada Anda mungkin tidak hari ini, tetapi saya telah memberitahunya bahwa Anda dapat menjadi jalur langsungnya di Amerika Serikat dalam mendapatkan mobil yang dia tawar secara online, Anda mengatur pengiriman, dan Anda mendapatkan bagian. Atau U????? Untuk kemitraan di mana U????? Menginvestasikan uang untuk pengiriman dan dia akan mengurus sisanya! U??Anda akan mandiri segera, jangan khawatir.",ham,,,,,,
"Untuk diketahui, alasan saya hanya muncul saat waktunya merokok adalah karena saya hanya mampu berada di sekitar saat seseorang menyuruh saya, dan itu sepertinya hanya terjadi saat seseorang ingin merokok.",ham,,,,,,
"Halo, sayangku! Aku sudah sampai di rumah dan yang selalu terlintas dalam pikiranku adalah dirimu, cintaku. Aku harap kamu sedang menikmati kunjunganmu tapi aku tak sabar menunggu kamu pulang ke pelukanku ... *cium*",ham,,,,,,
"Selamat, Kano.. di mana pesta treat-nya, Maga?",ham,,,,,,
Siapa yang kamu bicarakan?,ham,,,,,,
Yup...,ham,,,,,,
Baiklah...,ham,,,,,,
"Udah bangun? Lagi apa nih? Nanti kamu jemput kan? Aku naik sq825, tiba sekitar jam 7-8 gitu. Kamu bisa cek waktu kedatangannya. Sampai jumpa sebentar lagi...",ham,,,,,,
"Yunny aku sedang berjalan di citylink sekarang, cepat turun... Saya sangat lapar...",ham,,,,,,
Tentu saja. Props?,ham,,,,,,
"Halo, apakah kamu telah mentransfer uang ke akun saya? Jika ya, terima kasih. Saya kaget senang ketika saya memeriksa saldo saya - saya tidak menerima laporan untuk akun itu.",ham,,,,,,
"Anda telah memenangkan Nokia 6230 plus kamera digital gratis. Ini yang Anda dapatkan saat memenangkan lelang GRATIS kami. Untuk ikut serta, kirimkan NOKIA ke 83383 sekarang. POBOX114/14TCR/W1 16",spam,,,,,,
"Baik, saya akan mengirimkan Anda dalam <DECIMAL> ok.",ham,,,,,,
Bognor it is! Pastinya akan indah di waktu ini tahun.,ham,,,,,,
"Ya, saya ada di kantor. :)",ham,,,,,,
"Maaf, saya akan menelepon nanti",ham,,,,,,
Ayah Joy adalah John. Maka John adalah NAMA dari ayah Joy. Mandan,ham,,,,,,
Oke. Saya hanya tanya tentang film. Kamu mau karaoke juga?,ham,,,,,,
Saya salah mencatat nomor Anda dan mengirim pesan ke nomor lama Anda. Saya heran mengapa saya belum mendengar kabar dari Anda tahun ini. Semoga sukses dengan ujian MCAT Anda. Saya mendapat nomor ini dari teman-teman saya di Atlanta.,ham,,,,,,
"Maaf, saya akan menelepon nanti",ham,,,,,,
"Gak tau deh... Mungkin aku akan makan dengan temanku... Kalau kamu mau makan, aku tunggu kamu saja ya.",ham,,,,,,
"Maaf, saya akan menelepon nanti",ham,,,,,,
Masuk GRATIS ke kompetisi mingguan kami senilai £250 dengan mengirimkan kata MENANG ke 80086 SEKARANG. Usia 18+. Syarat & Ketentuan berlaku www.txttowin.co.uk,spam,,,,,,
"Katakan ini secara perlahan: TUHAN, AKU MENCINTAIMU &amp; AKU MEMBUTUHKANMU, BERSIHKAN HATIKU DENGAN DARAH-MU. Kirimkan ini kepada Sepuluh orang istimewa &amp; kamu akan melihat keajaiban besok, lakukanlah, tolong, tolong lakukanlah...",ham,,,,,,
Apakah kamu tahu cara mengirim file antara 2 komputer?,ham,,,,,,
"Mmmmm ... Aku senang bangun dengan kata-katamu pagi ini! Aku juga merindukanmu, Sayang. Semoga harimu menyenangkan dan bahagia. Aku menunggu kita bersama lagi.",ham,,,,,,
jay mengatakan dia akan menyumbangkan  &lt;#&gt;,ham,,,,,,
Bisakah kamu datang sebentar? Ada seseorang di sini yang ingin aku tunjukkan padamu.,ham,,,,,,
"Jadi, matahari adalah obat tidur yang tidak efektif.",ham,,,,,,
Apa kabar denganmu? Sudah mendapatkan pekerjaan dan sudah mulai mendaftar untuk tinggal tetap?,ham,,,,,,
"Yup, oke...",ham,,,,,,
Senang segalanya berjalan lancar :) datanglah jam 11 nanti kita akan punya banyak waktu sebelum Claire pergi kerja.,ham,,,,,,
"Oke, selamat menikmati. Apakah kamu ada di rumah?",ham,,,,,,
"Bisakah Anda tolong kirimkan saya email tentang semua informasi yang Anda ketahui mengenai kerabat yang datang untuk memberikan di sini? Semua informasi tentang biaya, risiko, manfaat, dan hal lainnya. Terima kasih.",ham,,,,,,
Kamu boleh melakukan apa pun yang kamu suka,ham,,,,,,
Itulah sebabnya kita harus menggabungkan dan melihat bagaimana.,ham,,,,,,
Jumlah bulanan tidak begitu buruk dan Anda tidak akan membayar apa pun sampai 6 bulan setelah lulus sekolah.,ham,,,,,,
Hmm:) berapa pemain yang dipilih?,ham,,,,,,
"Mereka mengatakan jika salju akan turun, itu akan mulai sekitar pukul 8 atau 9 malam ini! Mereka memperkirakan akan ada setebal satu inci salju yang terakumulasi.",ham,,,,,,
Saya tidak mengerti. Bisakah kamu kirimkan ke saya? Dan bagaimana dengan moda?,ham,,,,,,
"Aiyo, bisa tolong cari waktu gak, ya?",ham,,,,,,
Kemas semua program Anda dengan baik,ham,,,,,,
"Dia adalah saudara perempuan kita. Dia adalah bagian dari keluarga kita. Dia adalah harapan bagi hari esok. Berdoalah untuknya, yang sudah ditakdirkan mengalami kejadian kereta api Shoranur. Mari kita bergandengan tangan dan didorong oleh cinta dan perhatian sebelum kesedihannya dan rasa sakitnya. Tolong ikut serta dalam rantai ini dan sebarkan. STOP KEPERAWANAN TERHADAP PEREMPUAN.",ham,,,,,,
"""Jadi, apakah kalian meminta agar saya mendapatkan sandal itu lagi atau sudah hilang sejak tahun lalu?""",ham,,,,,,
Perusahaan ini sangat bagus. Lingkungannya luar biasa dan makanannya sangat enak:),ham,,,,,,
"Dapatkan lebih banyak nada dering, logo, dan permainan dari www.txt82228.com. Pertanyaan: info@txt82228.co.uk",spam,,,,,,
"Sejujurnya, saya baru saja membuat secangkir teh yang enak dan langsung menjatuhkan kunci saya ke dalamnya, kemudian saya terbakar jari-jari saya saat mengeluarkannya!",ham,,,,,,
"Ya, tapi bukan untuk belajar surfing. Aku sedang malas hari ini.",ham,,,,,,
"Tolong dengarkan saran baik hatiku, tolong datang kesini dan coba :)",ham,,,,,,
Saya selesai. Ada apa di sana?,ham,,,,,,
"Baiklah, aku akan datang malam ini",ham,,,,,,
Berikan saya waktu untuk berjalan ke sana.,ham,,,,,,
"Saya akan sampai dalam waktu sekitar 20 menit, oke...",ham,,,,,,
"Anda mendapatkannya GRATIS! Kamera Digital Mini, balas dengan SNAP untuk mengumpulkan hadiah Anda! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",spam,,,,,,
Aduh sayang ... Apa yang terjadi sama kamu? Kenapa kamu nggak pernah balik?,ham,,,,,,
Pesan ini disampaikan oleh GMW Ltd. dan tidak terhubung dengan yang lain.,spam,,,,,,
"Beberapa teman ingin saya mengantar mereka ke suatu tempat, mungkin akan memakan waktu.",ham,,,,,,
"Aku juga terlalu cepat berpikir... Xy menyarankan satu bukan aku. Kamu tidak mau, tidak apa-apa. Akan turun hujan saatnya bagaimana bisa baik.",ham,,,,,,
Apakah kamu masih mendapatkan barang-barangnya?,ham,,,,,,
Dan mungkin beberapa hadiah,ham,,,,,,
"Ya, saya begitu, jadi saya akan pergi mungkin sekitar jam 7 ya?",ham,,,,,,
Saya juga baik:) Kapan Anda akan menyelesaikan kursusnya?,ham,,,,,,
"Di bawah laut, ada sebuah batu. Di dalam batu, ada sebuah amplop. Di dalam amplop, ada selembar kertas. Pada kertas itu, terdapat 3 kata... '",ham,,,,,,
Aku memberitahunya bahwa aku memiliki janji temu dengan dokter minggu depan. Dia pikir aku akan mati. Aku katakan padanya itu hanya sekadar pemeriksaan. Tidak perlu khawatir. Tapi dia tidak mendengarkan.,ham,,,,,,
Apakah kamu berada di kamarmu? Aku butuh beberapa.,ham,,,,,,
Saya tidak ingin mendengar apa pun.,ham,,,,,,
"Hai. Bagi saya tidak ada cuti pada hari Jumat. Tunggu, saya akan bertanya kepada atasanku dan memberitahumu.",ham,,,,,,
"Akhirnya, tujuan kami mencapai kemenangan.",ham,,,,,,
Dari pukul 5 hingga 2 hanya waktu kerja saya.,ham,,,,,,
...dan jangan khawatir kami akan selesai pada Maret...an!,ham,,,,,,
"Rumah itu berada di atas air dengan dermaga, sebuah perahu terlipat dengan seorang pembawa acara berita yang bermain di belakang kemudi.",ham,,,,,,
"Selamat! 2 ponsel 3G Videophone sudah menjadi milikmu. Hubungi 09063458130 sekarang! Videochat dengan teman-temanmu, mainkan game Java, unduh musik polifonik, tanpa biaya sewa online. Kotak pos 420. IP4. 5we. 150p",spam,,,,,,
"Video xxx PICSFREE1 yang menakjubkan berikutnya akan dikirimkan ke Anda, nikmati! Jika satu video tidak cukup untuk hari ini, balaslah dengan kata kunci PICSFREE1 untuk mendapatkan video berikutnya.",spam,,,,,,
Sekarang itu akan merusak tesis Anda!,ham,,,,,,
"Di sekolah tapi tidak masalah, kamu makan dulu deh..",ham,,,,,,
"Hai, apa kabar? Kamu tidur sepanjang pagi?",ham,,,,,,
Maaf. Saya pikir kontrak berakhir pada tanggal 4 Oktober.,ham,,,,,,
Aku nggak tahu sampai kapan... Ayo pergi belajar pilates...,ham,,,,,,
Anda telah berlangganan Layanan Konten Seluler terbaik di Inggris seharga £3 per sepuluh hari sampai Anda mengirimkan STOP ke 83435. Layanan pelanggan 08706091795.,spam,,,,,,
"Ya, saya sedang menjelaskan tentang aspek keamanan dan beberapa masalah lainnya.",ham,,,,,,
"3 PESAN TAROT GRATIS! Temukan tentang kehidupan cinta Anda sekarang! COBA 3 GRATIS! Ketik CHANCE ke 85555 16 saja! Setelah 3 Gratis, Pesan £1.50 setiap pesan.",spam,,,,,,
"Selamat pagi, hari ini saya terlambat 1 jam.",ham,,,,,,
"Halo, selamat ulang tahun. Hi hi hi hi hi hi hi",ham,,,,,,
"Saya akan berada di luar kantor, ambil semuanya dari sana",ham,,,,,,
"Jika kamu tidak merespons, aku akan berasumsi bahwa kamu masih tertidur dan aku akan mulai menghubungi dan sebagainya.",ham,,,,,,
Aku akan melihatmu sebentar lagi,ham,,,,,,
"Atasan saya mengatakan bahwa Jumat adalah hari libur untuk semua departemen kecuali departemen kita :) jadi itu akan menjadi hari libur untuk Anda :) bagaimanapun, hubungi Waheed Fathima di HR dan konfirmasi :)",ham,,,,,,
Gabunglah dengan layanan Dogging tertanpa malu di Inggris dan kamu bisa berhubungan seks malam ini! Cukup daftar dan ikuti petunjuknya. Sms MASUK ke 69888 sekarang! Nyt.EC2A.3LP.msg@150p,spam,,,,,,
Haha saya harus mengonsumsinya. Benarkah saya pernah bilang bahwa haid saya tidak datang selama 6 bulan? Itu karena saya mengalami kista ovarium. KBC adalah satu-satunya cara untuk mengecilkan mereka.,ham,,,,,,
Masih ada pekerjaan yang sedang berlangsung:) Ini adalah rumah yang sangat kecil.,ham,,,,,,
"Teman saya baru saja sampai dan mengatakan bahwa dia akan menambah pesanannya beberapa gram (dia memiliki $ <#> ), kapan kamu bisa sampai?",ham,,,,,,
Jadwalnya masih sama besok karena saya ada pelajaran hingga jam 6...,ham,,,,,,
"Itu hal yang menarik tentang kera, kamu bisa bertarung sampai mati untuk menjaga sesuatu, tetapi begitu mereka mendapatkannya saat kamu melepaskannya, itu saja!",ham,,,,,,
Kuis Sunshine Minggu Ini! Menangkan pemutar DVD Sony teratas jika Anda tahu di negara mana Liverpool bermain tengah minggu ini? Ketik jawabannya ke 82277. Biaya £1.50 SP: Tyrone,spam,,,,,,
"Tidak, saya tidak akan bisa. || sudah terlalu terlambat memberitahu. || saya akan pulang beberapa minggu lagi. || apa rencananya?",ham,,,,,,
"Punya fujitsu, ibm, hp, toshiba... Ada banyak model, susah dijelaskan...",ham,,,,,,
Baik... Terima kasih...,ham,,,,,,
"Astaga, itu benar-benar merepotkan. Sepertinya saya lebih baik datang.",ham,,,,,,
"Seperti biasa..saya baik-baik saja, bahagia, dan berjalan dengan baik.. :)",ham,,,,,,
Oke,ham,,,,,,
Jadi kapan kamu akan mendapatkan akses rimac,ham,,,,,,
"Aku sedang berada di restoran makan cumi-cumi! Aku akan keluar sekitar pukul 10:30, mau melakukan sesuatu atau itu terlalu terlambat?",ham,,,,,,
"Anda bisa menelepon pekerjaan hari ini ya, umma, dan minta mereka mempercepat.",ham,,,,,,
"HELLO, CALL ME WHEN YOU FINISH WORK. I WOULD LIKE TO MEET UP WITH YOU ALL TONIGHT AS I NEED A BREAK FROM THE BOOKS. I WORKED FOR 4 HOURS LAST NIGHT AND 2 HOURS TODAY!",ham,,,,,,
"Apakah kamu dan Sam pacaran? Jika kita bertemu, kita bisa pergi ke rumahku.",ham,,,,,,
:-) iya! Haha. Untungnya saya tidak memiliki peran utama seperti Anda!,ham,,,,,,
"Halo nyonya, apa kabar?",ham,,,,,,
"Bagus, pesan saya jika stok telah diperbarui",ham,,,,,,
"Seperti biasa..saya baik-baik saja, bahagia, dan berjalan lancar..:)",ham,,,,,,
"Ketuk Ketuk SMS siapa di sana ke 80082 untuk memasuki undian mingguan dan memiliki kesempatan memenangkan voucher hadiah senilai £250 untuk toko pilihan Anda. Syarat & Ketentuan www.tkls.com Usia 16 tahun, kirim ""stop"" untuk berhenti. Biaya £1.50/minggu.",spam,,,,,,
Iya. Semuanya hanya bersenang-senang tanpa dosa. O:-),ham,,,,,,
Terima kasih telah mengirim pertanyaan kemampuan mental ini..,ham,,,,,,
"Pak, semoga hari Anda berjalan lancar. Saya sangat berharap tidak harus mengganggu Anda mengenai hal ini. Saya memiliki beberapa tagihan yang tidak bisa saya bayar bulan ini. Saya kehabisan uang ekstra. Saya tahu ini juga merupakan waktu yang sulit bagi Anda, tetapi saya harus memberitahumu.",ham,,,,,,
Hanya hari Khamis. Pukul 10 pagi sampai 2 siang.,ham,,,,,,
Saya pergi ke laboratorium Anda tetapi tidak ada siapa pun disana.,ham,,,,,,
Saya tidak bisa mengangkat telepon sekarang. Tolong kirim pesan.,ham,,,,,,
Hai teman-teman...$700 atau $900 untuk menginap 5 malam... Lokasi yang bagus dengan sarapan pagi!!!,ham,,,,,,
"<Dimajukan dari 21870000>Hi - ini adalah pemberitahuan SMS Pesan Kotak Pesan Anda. Anda memiliki 40 pertandingan. Silakan hubungi kembali ke 09056242159 untuk mengambil pesan dan pertandingan Anda, biaya panggilan 100p/menit",spam,,,,,,
