LABEL,TEXT,URL,EMAIL,PHONE
ham,"You'd laugh, delete the tag and keep going. All the best for your future.",No,No,No
ham,Shb b ok lor... Thanx...,No,No,No
ham,Serious? What like proper tongued her,No,No,No
ham,Cab is available.they pick up and drop at door steps.,No,No,No
Spam,"	-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468",yes,No,yes
ham,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.,No,No,No
ham,Oh dang! I didn't mean o send that to you! Lol!,No,No,No
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair.,No,No,No
ham,How much would it cost to hire a hitman,No,No,No
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",No,No,No
spam,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,No,No,yes
ham,Wa... U so efficient... Gee... Thanx...,No,No,No
ham,Ü got wat to buy tell us then ü no need to come in again.,No,No,No
ham,56 w jetton ave if you forgot,No,No,No
ham,I'm still pretty weak today .. Bad day ?,No,No,No
ham,Prabha..i'm soryda..realy..frm heart i'm sory,No,No,No
ham,Hey happy birthday...,No,No,No
ham,I'm leaving my house now...,No,No,No
ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",No,No,No
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,No,No,No
ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,No,No,No
ham,Yeah imma come over cause jay wants to do some drugs,No,No,No
ham,Lol wtf random. Btw is that your lunch break,No,No,No
Smishing,Your SAM registration has been received! Click here to complete the process�http://rghst.xyz/NPHTmtb Reply STOP 2 opt out of future texts,yes,No,No
ham,Mm umma ask vava also to come tell him can play later together,No,No,No
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),No,No,No
ham,Can do lor...,No,No,No
ham,Din i tell u jus now 420,No,No,No
ham,There is no sense in my foot and penis.,No,No,No
ham,"Better than bb. If he wont use it, his wife will or them doctor",No,No,No
ham,Oh k�I know that�and I have been watching here�,No,No,No
spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,yes,No,yes
ham,Lol now I'm after that hot air balloon!,No,No,No
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",yes,No,yes
ham,I place all ur points on e cultures module already.,No,No,No
ham,Wake me up at  &lt;#&gt;  am morning:),No,No,No
spam,"Wellness Profile -health checkup from Thyrocare: Covers heart, thyroid, kidney, liver, diabetes & more. 63 Wellness Tests @home service with 33% Disc. : 09222201004",No,No,yes
ham,No da. . Vijay going to talk in jaya tv,No,No,No
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,No,No,No
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,No,No,No
spam,Filthy stories and GIRLS waiting for your,No,No,No
ham,Went to ganesh dress shop,No,No,No
ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",No,No,No
ham,Detroit. The home of snow. Enjoy it.,No,No,No
ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",No,No,No
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,No,No,No
ham,Reckon need to be in town by eightish to walk from * carpark.,No,No,No
ham,What pa tell me.. I went to bath:-),No,No,No
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",No,No,No
ham,Lol they don't know about my awesome phone. I could click delete right now if I want.,No,No,No
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,No,No,No
Smishing,You have won a Nokia 7250i.  To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,No,No,yes
ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,No,No,No
ham,Have you been practising your curtsey?,No,No,No
ham,"Yeah, that's fine! It's £6 to get in, is that ok? ",No,No,No
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,No,No,No
Smishing,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",yes,No,No
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",No,No,No
spam,88800 and 89034 are premium phone services call 08718711108,No,No,yes
ham,"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",No,No,No
ham,Nothing spl..wat abt u and whr ru?,No,No,No
Smishing,Hey I am really * want to chat or see me  text to 08718738034,No,No,yes
ham,PS U no ur a grown up now right?,No,No,No
Smishing,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",No,No,yes
ham,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,No,No,No
Smishing,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,No,No,yes
ham,Minimum walk is 3miles a day.,No,No,No
ham,Jay's getting really impatient and belligerent,No,No,No
ham,So i'm doing a list of buyers.,No,No,No
ham,Hahaha..use your brain dear,No,No,No
ham,"Get the door, I'm here",No,No,No
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,No,No,No
Smishing,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",No,No,yes
Smishing,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",No,No,yes
ham,Lol that's different. I don't go trying to find every real life photo you ever took.,No,No,No
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,No,No,No
ham,Now got tv 2 watch meh? U no work today?,No,No,No
spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,No,No,yes
ham,Why you keeping me away like this,No,No,No
ham,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve..",No,No,No
Smishing,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,No,No,yes
ham,Wishing you and your family HAPPY NEW Year ..,No,No,No
ham,"Cool, want me to go to kappa or should I meet you outside mu",No,No,No
ham,Well then you have a great weekend!,No,No,No
ham,S:)no competition for him.,No,No,No
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,yes,No,yes
ham,"Oh k...i'm watching here:), I know what happened",No,No,No
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,No,No,No
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,No,No,No
ham,"Today is ""song dedicated day.."" Which song will u dedicate for me? ",No,No,No
ham,With my sis lor... We juz watched italian job.,No,No,No
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,No,No,No
ham,";-( oh well, c u later",No,No,No
ham,Sending you greetings of joy and happiness. Do have a gr8 evening,No,No,No
ham,You still coming tonight?,No,No,No
ham,"Ask g or iouri, I've told the story like ten times already",No,No,No
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",No,No,yes
ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,No,No,No
ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",No,No,No
ham,It only does simple arithmetic not percentages.,No,No,No
ham,"Aight, you close by or still down around alex's place?",No,No,No
ham,Ding me on ya break fassyole! Blacko from londn,No,No,No
ham,"Me not waking up until 4 in the afternoon, sup",No,No,No
Smishing,"Please call our customer service representative on 8536074310 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.10,00,000. FL1PKART TEAM",No,No,yes
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,No,No,No
ham,I didnt get anything da,No,No,No
ham,Well good morning mr . Hows london treatin' ya treacle?,No,No,No
Smishing,"	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs",No,No,yes
Smishing,"	You have 1 new voicemail. Please call 08719181513.",No,No,yes
ham,We got a divorce. Lol. She.s here,No,No,No
Smishing,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,No,No,yes
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,No,No,No
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,yes,No,No
Smishing,"Dear customer, Due to BVN system upgrade, your ATM CARD has been de-activated by CBN. To re-activate call customer care 08167340838 for help.",No,No,yes
ham,Call me when u finish then i come n pick u.,No,No,No
ham,Captain is in our room:),No,No,No
ham,Shall i start from hear.,No,No,No
spam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,No,No,No
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,No,No,No
ham,Yes :)it completely in out of form:)clark also utter waste.,No,No,No
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",No,No,yes
Smishing,$9 Only!Sales on Official Oakley Sunglasses Online Store. 2016 New Styles All Up To 75% OFF. Final Day Flash Sale And Free Returns. Official Oakley Sunglasses Outlets At: http:// www.oakleyoutletsco.com,yes,No,No
Smishing,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,No,No,yes
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,No,No,No
spam,FREE entry into our £350 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,yes,No,yes
Smishing,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,No,No,yes
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,No,No,No
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,No,No,No
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,No,No,No
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",No,No,yes
ham,But that's on ebay it might be less elsewhere.,No,No,No
ham,Hi. I'm sorry i missed your call. Can you pls call back.,No,No,No
spam,"	U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795",No,No,yes
ham,"Geeee ... I miss you already, you know ? Your all I can think about.  I can't wait till next year when we will be together ... *loving kiss*",No,No,No
ham,K..i deleted my contact that why?,No,No,No
ham,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,No,No,No
Smishing,Uw ING bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,yes,No,No
Smishing,! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,No,No,yes
ham,If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop,No,No,No
ham,Aiyo please ü got time meh.,No,No,No
ham,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",No,No,No
ham,Where are you call me.,No,No,No
ham,Is it your yahoo boys that bring in the perf? Or legal.,No,No,No
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,No,No,No
spam,"	Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz",No,No,No
Smishing,"	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",No,No,yes
ham,Now? I'm going out 4 dinner soon..,No,No,No
ham,"Sir, Waiting for your mail.",No,No,No
Smishing,URGENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,No,No,yes
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,No,No,No
ham,"Are you sure you don't mean ""get here, we made you hold all the weed""",No,No,No
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?",No,No,No
ham,WHITE FUDGE OREOS ARE IN STORES,No,No,No
ham,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,No,No,No
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",No,No,No
Smishing,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,No,No,yes
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",No,No,No
ham,Still chance there. If you search hard you will get it..,No,No,No
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,No,No,No
ham,Tell them u have a headache and just want to use 1 hour of sick time.,No,No,No
ham,Dont let studying stress you out. L8r.,No,No,No
ham,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,No,No,No
ham,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/,No,No,No
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,No,No,No
ham,"Cool, I'll text you when I'm on the way",No,No,No
ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),No,No,No
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,No,No,No
spam,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,yes,No,No
ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,No,No,No
ham,"Well, I meant as opposed to my drunken night of before",No,No,No
ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,No,No,No
ham,Sounds great! Are you home now?,No,No,No
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be mechanical�",No,No,No
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,No,No,No
Smishing,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,No,No,yes
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007  www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,yes,No,No
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,No,No,No
ham,The wine is flowing and i'm i have nevering..,No,No,No
ham,I'll reach in ard 20 mins ok...,No,No,No
ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",No,No,No
ham,Crucify is c not s. You should have told me earlier.,No,No,No
ham,70 mins but i had to stop somewhere first.,No,No,No
ham,32.5 m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,No,No,No
spam,88066 FROM 88066 LOST 3POUND HELP,No,No,yes
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",No,No,No
Smishing,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,No,No,yes
ham,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",No,No,No
ham,K.then any other special?,No,No,No
ham,He  chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,No,No,No
ham,It's ok lar. U sleep early too... Nite...,No,No,No
ham,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),No,No,No
ham,Are you wet right now?,No,No,No
smishing,Camera - You are awarded a SiPix Digital Camera! call 09061221065 fromm landline. Delivery within 8 days,No,No,yes
ham,Not from this campus. Are you in the library?,No,No,No
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,No,No,No
ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,No,No,No
ham,What not under standing.,No,No,No
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,No,No,No
ham,No chikku nt yet.. Ya i'm free,No,No,No
ham,"There're some people by mu, I'm at the table by lambda",No,No,No
ham,Wherre's my boytoy ? :-(,No,No,No
ham,I love your ass! Do you enjoy doggy style? :),No,No,No
ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,No,No,No
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,No,No,No
Smishing,"	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.",yes,No,No
ham,Designation is software developer and may be she get chennai:),No,No,No
ham,"Sorry my roommates took forever, it ok if I come by now?",No,No,No
ham,I have a sore throat. It's scratches when I talk,No,No,No
Smishing,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",No,No,yes
ham,I know you mood off today,No,No,No
ham,No dear i do have free messages without any recharge. Hi hi hi,No,No,No
ham,Watching telugu movie..wat abt u?,No,No,No
ham,"Oh, then your phone phoned me but it disconnected",No,No,No
ham,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?,No,No,No
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?,No,No,No
Smishing,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",No,No,yes
ham,Go where n buy? Juz buy when we get there lar.,No,No,No
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,No,No,No
ham,On the way to office da..,No,No,No
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",No,No,No
Smishing,Please call our customer service representative on 0800 169 6032 between 10am-9pm as you have WON a guaranteed £2000 cash or £6000 prize!,No,No,yes
ham,Dai what this da.. Can i send my resume to this id.,No,No,No
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,No,No,No
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk,yes,No,yes
ham,K I'll be there before 4.,No,No,No
ham,Pls send me the correct name da.,No,No,No
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,No,No,No
ham,She is annoying... I hate when she does this...She turns what should be a fun trip into an annoying day of what she wants,No,No,No
ham,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8",No,No,No
ham,Tired. I haven't slept well the past few nights.,No,No,No
ham,Wat's da model num of ur phone?,No,No,No
spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,No,No,yes
ham,Oops my phone died and I didn't even know. Yeah I like it better.,No,No,No
ham,My birthday is on feb  &lt;#&gt;  da. .,No,No,No
ham,"Sorry, I'll call later�buzy in some work..",No,No,No
ham,Wat time do u wan 2 meet me later?,No,No,No
Smishing,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,No,No,yes
ham,Friends that u can stay on fb chat with,No,No,No
ham,If we win its really no 1 side for long time.,No,No,No
ham,Anything lar...,No,No,No
ham,Hey company elama po mudyadhu.,No,No,No
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,No,No,yes
ham,Sry da..jst nw only i came to home..,No,No,No
spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",No,No,yes
Smishing,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,No,No,yes
ham,I am going to sleep. I am tired of travel.,No,No,No
Smishing,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,No,No,yes
ham,Yup having my lunch buffet now.. U eat already?,No,No,No
ham,Sent me ur email id soon�.I will sent that�,No,No,No
ham,Ya very nice. . .be ready on thursday,No,No,No
ham,Prabha..i'm soryda..realy..frm  my heart,No,No,No
ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,No,No,No
ham,Do u know what is real FRIENDSHIP,No,No,No
ham,Why didn't u call on your lunch?,No,No,No
ham,But i juz remembered i gotta bathe my dog today..,No,No,No
ham,Yeah whatever lol,No,No,No
ham,Yar lor... How u noe? U used dat route too?,No,No,No
ham,Pete can you please ring meive hardly gotany credit,No,No,No
ham,2 and half years i missed your friendship:-),No,No,No
ham,Hope you are having a good TIME.,No,No,No
ham,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!,No,No,No
ham,Wife.how she knew the time of murder exactly,No,No,No
ham,Sounds great! Im going to sleep now. Have a good night!,No,No,No
smishing,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",No,No,yes
ham,K k :-):-) then watch some films.,No,No,No
ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),No,No,No
spam,"Play CricEx LIVE during India vs. Netherlands match - WIN iPad,  Blackberry & Team India Jerseys at the end of the match. Logon to http://m.ibibo.com/c/10",yes,No,No
spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,yes,No,No
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,No,No,No
ham,I'm job profile seems like bpo..,No,No,No
ham,How much is torch in 9ja.,No,No,No
Spam,"NO EMI TILL POSSESSION. Today group on Noida Exprsway offer once upon life time offer 2BR-930sft-Rs15, 046pm Sample appt ready 5min from Amity 9999975317",No,No,yes
ham,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,No,No,No
ham,"It's ok, at least armand's still around",No,No,No
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",No,No,No
ham,S...i will take mokka players only:),No,No,No
ham,Yes:)from last week itself i'm taking live call.,No,No,No
ham,If you're not in my car in an hour and a half I'm going apeshit,No,No,No
ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",No,No,No
ham,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,No,No,No
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart..,No,No,No
ham,The evo. I just had to download flash. Jealous?,No,No,No
ham,Fffff. Can you text kadeem or are you too far gone,No,No,No
ham,Nobody names their penis a girls name this story doesn't add up at all,No,No,No
Smishing,You are awarded a SiPix Digital Camera! call 09061221062 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm.,No,No,yes
ham,Cos daddy arranging time c wat time fetch ü mah...,No,No,No
Smishing,Natalja (25/F) is inviting you to be her friend.  See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,yes,No,yes
ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,No,No,No
ham,All day working day:)except saturday and sunday..,No,No,No
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,No,No,No
ham,All sounds good. Fingers . Makes it difficult to type,No,No,No
ham,Yeah that'd pretty much be the best case scenario,No,No,No
ham,"Now, whats your house # again ? And do you have any beer there ?",No,No,No
ham,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,No,No,No
Smishing,"Todays Vodafone numbers ending 5347 are selected to receive a Rs.2,00,000 award. If you have a match please call 6299257179 quoting claim code 2041 standard rates apply",No,No,yes
Smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 8927307655 Now! ",No,No,yes
ham,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,No,No,No
ham,Its a great day. Do have yourself a beautiful one.,No,No,No
ham,"Like  &lt;#&gt; , same question",No,No,No
ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,No,No,No
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,No,No,No
ham,"Yo my trip got postponed, you still stocked up?",No,No,No
ham,Ard 515 like dat. Y?,No,No,No
ham,How would my ip address test that considering my computer isn't a minecraft server,No,No,No
ham,Hi its in durban are you still on this number,No,No,No
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",No,No,No
ham,Draw va?i dont think so:),No,No,No
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple,No,No,No
ham,"Aight, tomorrow around  &lt;#&gt;  it is",No,No,No
ham,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,No,No,No
Smishing,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 8927307655,No,No,yes
ham,Haf u found him? I feel so stupid da v cam was working.,No,No,No
