text,label,category
"Netflix is hiring full-time staff. Open interviews Friday 8:30pm-4:45pm, bring ID. Text STOP to end.",spam,real_job_ad
3287 is your Monzo verification code. It expires in 10 minutes.,ham,real_codes
"مبروك! تم اختيارك للفوز بقسيمة €1,000 من Costco. اضغط للمطالبة: https://bit.ly/v30813/update",phishing,prize_win_i18n
"Job alert: data entry roles from €1,001/hr. Set up alerts at indeed.com. Opt out anytime.",spam,real_job_ad
"Your Airbnb host Camille sent you a message: check-in is after 1pm, the lockbox code is in the app.",ham,real_hr_and_appointments
"Hallo Papa, ich bin's, mein Handy ist kaputt. Das ist meine neue Nummer. Kannst du mir schnell $463 überweisen? Ich kann nicht in mein Banking.",phishing,new_number_family_i18n
"Thanks for coming to the interview today. We'll be in touch by Saturday with next steps. - Ahmed, HR",ham,real_hr_and_appointments
Your NHS card must be replaced with a new digital card. Confirm your number here to keep coverage: https://cutt.ly/q67544/refund,phishing,gov_callback
La Poste: your parcel could not be delivered. Pay $1.99 customs fee within 24h: http://app-track.info,phishing,delivery_fee
Canada Post: your parcel is on hold. Pay £2.99 handling fee within 24h: http://canada10.xyz,phishing,delivery_fee
"Oi Mãe, sou eu, quebrei o celular, esse é meu número novo. Consegue me mandar um Pix de $48 hoje? Amanhã devolvo.",phishing,new_number_family_i18n
¡Felicidades! Has sido seleccionado para recibir una tarjeta regalo de £500 de Starbucks. Reclama aquí: http://premio-moscow.cc/claim,phishing,prize_win_i18n
Heyy what time does the flight start tomorrow? xx,ham,friend_favor
Xbox Game Pass receipt: $29 for your annual plan. Thank you!,ham,real_subscription_notice
Your table for 6 at Osteria is confirmed for Monday 2:15pm. Reply CANCEL to cancel.,ham,real_hr_and_appointments
"Papa ye mera naya number hai, purana phone toot gaya. Kya aap aaj $811 bhej sakte ho? Kal wapas kar dunga.",phishing,new_number_family_i18n
Hey can you send me the code you just received? I used your number for my account.,phishing,code_relay
Hiya Kenji's interview went well. Will update everyone tonight. ❤️,ham,friend_favor
¡Gana dinero desde casa! Hasta €120.04 al mes sin experiencia. Regístrate: trabajofacil.es,spam,ads_i18n
"Namaste, main Omar Costco HR se. Aap part-time online job ke liye select hue hain, AED 79/day. WhatsApp karein +91 91459 87961.",phishing,job_scam_i18n
"Bonjour, Louis du service RH de Deloitte. Votre profil a été retenu pour un poste à domicile, AED 85/jour. Contactez-moi sur WhatsApp 07 19 64 18 88.",phishing,job_scam_i18n
Votre code de connexion Amazon est 4207. Il expire dans 10 minutes.,ham,real_codes
DHL: your parcel is held at customs. Pay £1.99 customs fee within 24h: parcel-notice.buzz,phishing,delivery_fee
"Receipt: a winter coat €1,767 via Noon. Ref #427-2635955-4474420. Questions or cancellation: +1 369 907 3054 (24/7).",phishing,fake_order_callback
"Aramex: sorry we missed you. Your parcel is at the Mumbai depot, collect it with photo ID or rebook in the Aramex app.",ham,real_delivery_notice
"Parabéns! Você foi selecionado para um vale de $1,000 da Tesco. Resgate agora: http://premio32.club/refund",phishing,prize_win_i18n
Your Costco return for Nintendo Switch was received. Refund of $596 will appear on your card in 3-5 business days.,ham,real_order_notice
"Your prescription is ready for pickup at Boots, 5755 Main St. Open 8am-8:30pm.",ham,real_hr_and_appointments
"Hallo, hier ist Noah von Shein Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, €229 pro Tag. Melden Sie sich per WhatsApp 06 99 98 21 78.",phishing,job_scam_i18n
"Thanks for your Mercado Livre order! Bose headphones, AED 42. Est. delivery today. Manage your order in mercadolivre.com/orders.",ham,real_order_notice
"Hi Nan, it's me. Can you message me on WhatsApp on this number? Can you send me your card details so I can order a replacement phone? thank you!",phishing,new_number_family
"Hi Mei, Fatima here from the letting agency, confirming your viewing today at 7pm.",ham,friend_wrong_number
Vote Fatima Layla for School Board on Sunday! Better schools. Paid for by the campaign.,spam,generic_ads
"Part-time job offer from Google: follow accounts for R$23 per task, paid to your bank instantly. WhatsApp +1 776 481 3430",phishing,job_scam
CaixaBank: your statement is ready. View it in the CaixaBank app or online banking.,ham,real_bank_notice
"Tesla is hiring! Earn ₹596.17-₹865 daily complete surveys. No experience, paid daily. Ages 22+. Telegram @team347",phishing,job_scam
"Dropbox: a new device signed in to your account from Paris. If this wasn't you, change your password in the Dropbox app.",ham,real_subscription_notice
Reminder: your appointment with Dr. Pedro is Wednesday at 8:30pm. Reply C to confirm or R to reschedule.,ham,real_hr_and_appointments
Your ConEd bill of $61 is due on Wednesday. Pay in the ConEd app or at coned.com/track. Thank you.,ham,real_telco_util_notice
"Parabéns! Você foi selecionado para um vale de £2,000 da Home Depot. Resgate agora: vale-lagos.link",phishing,prize_win_i18n
Commerzbank: your account ending 3264 has a low balance of $209.18. This is the alert you set up.,ham,real_bank_notice
"Hallo Mama, ich bin's, mein Handy ist kaputt. Das ist meine neue Nummer. Kannst du mir schnell AED 705.67 überweisen? Ich kann nicht in mein Banking.",phishing,new_number_family_i18n
"Weight-loss pills online, no prescription, discreet shipping. pharma-direct.ru",spam,generic_ads
"Hi, I think we spoke about the apartment last week? This is Wei.",phishing,wrong_number_opener
HMRC: Your National Insurance number has been flagged. Call +34 679 913 711 to avoid arrest.,phishing,gov_callback
"Mom it's your eldest, new number Can you message me on WhatsApp on this number? I need to cover a payment that bounced but my banking app is locked on the old phone, can you help? love you",phishing,new_number_family
"Extended car warranty: your coverage may be expiring. Protect your vehicle from repair bills, call 07 60 21 38 58 for a quote.",spam,generic_ads
Votre code de connexion CaixaBank est 769992. Il expire dans 10 minutes.,ham,real_codes
GLS: your parcel is held at customs. Pay £1.99 handling fee within 48h: http://gls19.club,phishing,delivery_fee
1741 is your Sparkasse OTP. Valid for 10 mins. Do not share with anyone. -Sparkasse,ham,real_codes
Vodafone: your card expires today. Keep access: http://vodafone-claim.vip/login,phishing,account_problem_link
"Olá, sou Louis do RH da DHL. Você foi selecionado para uma vaga home office, €169.94 por dia. Me chama no WhatsApp +91 96686 18705.",phishing,job_scam_i18n
"Your Duke Energy bill of €3,166 is due on this weekend. Pay in the Duke Energy app or at dukeenergy.com/orders. Thank you.",ham,real_telco_util_notice
DPD: parcel #9592-14444 has been collected from the sender and is on its way.,ham,real_delivery_notice
Walmart Customer: you have won $500! Verify your address at reward-london.info,phishing,prize_win
"Bin in 26 Minuten da, die Bahn hatte Verspätung",ham,chat_i18n
Your Argos account was used to buy a winter coat for $77. If this wasn't you contact support at (780) 278-7092 right away.,phishing,fake_order_callback
"Hello? Bro, it's Neha, this is my work phone number in case you can't reach the other one. Everything's fine!",ham,friend_new_number
Jetzt €661.40 Bonus sichern! Online Casino mit über 1948 Spielen. jackpotzone.de,spam,ads_i18n
"Hi, this is Kenji from the garage. Is this still the best number for appointment reminders?",ham,friend_wrong_number
Yo practice is cancelled Friday because of the storm. Coach will send the new schedule tomorrow. thanks,ham,friend_favor
"PlayStation Plus receipt: $4,660 charged Friday. If you did not authorize this, cancel at cancel-help.top/secure",phishing,fake_subscription_charge
"Félicitations ! Vous avez gagné £5,000 au tirage national. Confirmez vos coordonnées : go-gagnant.top/secure",phishing,prize_win_i18n
"Your prescription is ready for pickup at Lloyds Pharmacy, 7948 Main St. Open noon-8am.",ham,real_hr_and_appointments
"Jetzt €1,980 Bonus sichern! Online Casino mit über 2730 Spielen. jackpotzone.de",spam,ads_i18n
"Selected candidate: DHL needs 18 people to share posts, €65/day. Start today, text 1-800-662-7376.",phishing,job_scam
Your benefits card card must be replaced with a new secure card. Confirm your number here to keep coverage: https://bit.ly/w29753/id,phishing,gov_callback
Job alert: customer support roles from R$708/hr. Set up alerts at linkedin.com. Opt out anytime.,spam,real_job_ad
Offre spéciale : 60% de réduction sur les parfums chez Sephora jusqu'à vendredi. laredoute.fr,spam,ads_i18n
On se voit samedi ? Mia vient aussi,ham,chat_i18n
Your benefits card card must be replaced with a new digital card. Confirm your number here to keep coverage: e-card.info/pay,phishing,gov_callback
Amazon: your order #434-4271849-3629181 (a winter coat) has shipped and will arrive Thursday. Track it at the Amazon app.,ham,real_order_notice
Best Buy: order #20458201 is ready for collection at the Manchester store. Bring your order confirmation.,ham,real_order_notice
Flipkart Big Sale! Up to 66% off on mobiles. Shop now myntra.com. Reply STOP to opt out.,spam,ads_i18n
Flipkart Big Sale! Up to 68% off on electronics. Shop now myntra.com. Reply STOP to opt out.,spam,ads_i18n
"Tesco Rewards: you have won £2,000! Confirm your details at https://shorturl.at/y56500/update",phishing,prize_win
Final notice from CRA: a warrant will be issued unless you settle $36 today. Call +44 7893 576074 ref #46006609.,phishing,gov_callback
"Is this Jake? It's Rahul, we met at the gym last week.",phishing,wrong_number_opener
"Namaste, main Arjun Walmart HR se. Aap part-time online job ke liye select hue hain, ₹4,917/day. WhatsApp karein +91 87583 31088.",phishing,job_scam_i18n
Movistar: planned maintenance in your area Thursday 1pm-4:45pm. You may lose signal briefly. Sorry for the inconvenience.,ham,real_telco_util_notice
EE: thanks for your payment of £92. Your next bill is due tomorrow.,ham,real_telco_util_notice
"Bet R$698.59 get R$585 in free bets at WinZone. 18+, T&Cs apply, new customers only.",spam,generic_ads
Dein Discord Bestätigungscode lautet 640-944.,ham,real_codes
PostNL: your driver Lucy is 2 stops away.,ham,real_delivery_notice
"Hello Grandpa, I my phone died for good so this is my new number now Text me back on here. I'm in a bit of a mess, can you help me out? ❤️",phishing,new_number_family
"Your Lyft driver Léa is arriving in a black Prius, plate E94N598.",ham,real_hr_and_appointments
Tu código de verificación de DBS es 9673. No lo compartas.,ham,real_codes
On se voit demain ? Tom vient aussi,ham,chat_i18n
"Hallo, hier ist Omar von Costco Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, €112.79 pro Tag. Melden Sie sich per WhatsApp +91 97909 88848.",phishing,job_scam_i18n
"Namaste, main Olivia Google HR se. Aap part-time online job ke liye select hue hain, R$811.07/day. WhatsApp karein +91 71757 30452.",phishing,job_scam_i18n
"Hi, is this Mei? It's Pedro from the football team, Rahul gave me your number about this weekend.",ham,friend_wrong_number
"hey it's Ben from the office, finally got a UK number, save me x",ham,friend_new_number
Meesho Big Sale! Up to 40% off on mobiles. Shop now myntra.com. Reply STOP to opt out.,spam,ads_i18n
"BNP Paribas: Did you make a €1,948 purchase at UBER on 7/6? Reply YES or NO.",ham,real_bank_notice
"Bin in 21 Minuten da, die Bahn hatte Verspätung",ham,chat_i18n
Medicare: Your SSN has been linked to fraud. Call +1 211 615 6380 within 24 hours.,phishing,gov_callback
Tu código de verificación de Maybank es 287849. No lo compartas.,ham,real_codes
"Hiya it's Beatriz, got a new number, save it! Old one stops working Thursday.",ham,friend_new_number
Evri: we missed you Monday. Reschedule delivery ($5.00) at https://cutt.ly/s57723/update,phishing,delivery_fee
"Enter our holiday giveaway for a chance to win a £250,000 Sainsbury's gift card. Enter at sainsburys.com/orders/giveaway. No purchase necessary.",spam,giftcard_promo
"Parabéns! Você foi selecionado para um vale de €10,000 da Tesco. Resgate agora: http://vale-london.win",phishing,prize_win_i18n
"Canva receipt: ₹553.97 charged today. If you did not authorize this, cancel at http://refund-kyiv.link",phishing,fake_subscription_charge
"Hey, is this still Tom's number? Haven't heard from you since Manchester.",phishing,wrong_number_opener
"Ava here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
Canada Post: we missed you today. Reschedule delivery ($0.99) at https://is.gd/a92605/refund,phishing,delivery_fee
Hermes: your driver Ahmed is 2 stops away.,ham,real_delivery_notice
"Hi Carlos, Kenji here from the removal company, confirming your viewing today at 7pm.",ham,friend_wrong_number
Dropbox receipt: R$44 for your monthly plan. Thank you!,ham,real_subscription_notice
"Now hiring: call center agents at Uber, $1,001/hr. Apply at glassdoor.com. Reply STOP to opt out.",spam,real_job_ad
United: flight LU5093 to Sydney now departs from gate C32. Boarding at 7pm.,ham,real_hr_and_appointments
Offre spéciale : 70% de réduction sur les parfums chez Zalando jusqu'à dimanche. laredoute.fr,spam,ads_i18n
"Maybank: a payment of €2,576 to Lena Louis was sent from your account. Ref #563-8880253-8416786.",ham,real_bank_notice
"iCloud Security: enter your 2FA code at get-auth.icu to confirm the pending transfer of ₹4,865.",phishing,account_problem_link
Canva: your password needs re-verification. Keep access: http://renew-pay.buzz,phishing,account_problem_link
Netflix: your payment of ₹58 was processed. Next billing date Saturday. Manage your plan in Account settings.,ham,real_subscription_notice
"Hola, ¿a qué hora llegas mañana? Te espero en la estación.",ham,chat_i18n
عرض خاص! خصم 43% على جميع الأجهزة في متجر نون هذا الأسبوع فقط. تسوق الآن riyadhmall.com,spam,ads_i18n
"Hi it's Neha, we haven't spoken in ages, are you still in Madrid? Sorry if wrong number!",phishing,wrong_number_opener
"Now hiring: cleaners at Marriott, €55/hr. Apply at glassdoor.com. Reply STOP to opt out.",spam,real_job_ad
Jetzt AED 961 Bonus sichern! Online Casino mit über 1391 Spielen. spielhalle24.de,spam,ads_i18n
"Receipt: Samsung 65"" TV $84 via Home Depot. Ref #99437048. Questions or cancellation: +1 902 759 4467 (24/7).",phishing,fake_order_callback
"Truist: your card was used abroad in Nairobi for R$723.41. If you don't recognise this, call the number on your card.",ham,real_bank_notice
Job alert: content rater roles from $667.94/hr. Set up alerts at indeed.com. Opt out anytime.,spam,real_job_ad
Your Netflix free trial ends today. You'll be charged $610/month unless you cancel in the app.,ham,real_subscription_notice
HMRC: Your SSN has been linked to fraud. Call +91 75050 87871 immediately.,phishing,gov_callback
"Tesla is hiring! Earn AED 4,400-$965.92 daily test apps. No experience, instant withdrawal. Ages 22+. WhatsApp +971 55 263 9192",phishing,job_scam
"Dadi ye mera naya number hai, purana phone kho gaya. Urgent bill bharna hai, bank app nahi khul raha.",phishing,new_number_family_i18n
"Buy €942 of clothing at Amazon and get a R$2,107 bonus card. Ends Monday.",spam,giftcard_promo
Your Spotify free trial ends tonight. You'll be charged ₹845/month unless you cancel in the app.,ham,real_subscription_notice
"Thanks for your El Corte Inglés order! Xbox Series X, €392.52. Est. delivery this weekend. Manage your order in elcorteinglés.com/orders.",ham,real_order_notice
"Tô chegando, 5 min. Pede uma água pra mim?",ham,chat_i18n
Hey!! do you still have the blue jacket I left at yours? ok?,ham,friend_favor
Correios notice: package #75060714 returns to sender unless address is confirmed: confirm-notice.info/pay,phishing,delivery_fee
United: flight UA7927 to Seattle now departs from gate D33. Boarding at 3pm.,ham,real_hr_and_appointments
Vattenfall: your meter reading is due. Submit it in the app by Thursday to avoid an estimated bill.,ham,real_telco_util_notice
"Yo Grandpa it's me Text me back on here. I'm in a bit of a mess, can you help me out? asap",phishing,new_number_family
"Hi Dr. Carlos, this is Zoe. Can we move my appointment to Sunday? Sorry, is this the right number?",phishing,wrong_number_opener
Heyy what time does the flight start Thursday? xx,ham,friend_favor
Google One receipt: €461.63 for your family plan. Thank you!,ham,real_subscription_notice
Crédit Agricole: your new card ending 1764 has been sent and should arrive in 5-7 days. Activate it in the app when it arrives.,ham,real_bank_notice
Wells Fargo: a payment of AED 178.19 to Zoe João was sent from your account. Ref #10319806.,ham,real_bank_notice
"Nani ye mera naya number hai, purana phone chori ho gaya. Isko save kar lo aur WhatsApp pe msg karo.",phishing,new_number_family_i18n
"Hi, mum said dinner is at 6pm, bring Sofía if they're free ❤️",ham,friend_favor
Hi there can you send me the code you just received? I used your number for my account. xx,phishing,code_relay
"Félicitations ! Vous avez gagné €250,000 au tirage mobile. Confirmez vos coordonnées : https://rb.gy/s33099",phishing,prize_win_i18n
Your Hulu subscription renewed for £965. To cancel and get a refund call +1 424 628 9864 within 24h.,phishing,fake_subscription_charge
Hi there practice is cancelled Thursday because of the storm. Coach will send the new schedule tomorrow. please,ham,friend_favor
Job alert: product reviewer roles from $51.91/hr. Set up alerts at ziprecruiter.com. Opt out anytime.,spam,real_job_ad
Parabéns! Você foi selecionado para um vale de $750 da Target. Resgate agora: vale-alert.xyz/id,phishing,prize_win_i18n
Chase: your statement is ready. View it in the Chase app or online banking.,ham,real_bank_notice
Buy ₹285.67 of groceries at Tesco and get a £953.56 bonus card. Ends Tuesday.,spam,giftcard_promo
Grandma I my old sim got blocked Can you message me on WhatsApp on this number? ❤️,phishing,new_number_family
"Hi Wei, Lena here from the letting agency, confirming your viewing Tuesday at noon.",ham,friend_wrong_number
"Bonjour, João du service RH de Netflix. Votre profil a été retenu pour un poste à domicile, AED 131.47/jour. Contactez-moi sur WhatsApp +971 51 580 2705.",phishing,job_scam_i18n
"Félicitations ! Vous avez gagné $5,000 au tirage national. Confirmez vos coordonnées : http://prix-sydney.top/refund",phishing,prize_win_i18n
خالتي هذا رقمي الجديد، جوالي ضاع. ممكن تحولين لي $414 اليوم وأرجعها لك بكرة؟,phishing,new_number_family_i18n
ماما هذا رقمي الجديد، جوالي ضاع. ممكن تحولين لي $887 اليوم وأرجعها لك بكرة؟,phishing,new_number_family_i18n
SFR Alert: your account will be restricted today. Update your details at http://sfr-nairobi.cc/secure,phishing,account_problem_link
Your NHS card must be replaced with a new chip card. Confirm your number here to keep coverage: https://bit.ly/h25439/secure,phishing,gov_callback
Dein Commerzbank Bestätigungscode lautet 6173.,ham,real_codes
Aramex: your parcel #10262832 will be delivered Saturday between 8:30pm and 3pm. No action needed.,ham,real_delivery_notice
"Deloitte is hiring full-time staff. Open interviews Thursday 2:15pm-2:15pm, bring ID. Text STOP to end.",spam,real_job_ad
BNP Paribas: Did you make a AED 142 purchase at WALMART on 9/10? Reply YES or NO.,ham,real_bank_notice
"Now hiring: cashiers at Netflix, €4,999/hr. Apply at our careers page. Reply STOP to opt out.",spam,real_job_ad
La Poste: we missed you this weekend. Reschedule delivery (£2.50) at get-redelivery.icu/confirm,phishing,delivery_fee
Jetzt AED 105 Bonus sichern! Online Casino mit über 2691 Spielen. casinoclub.de,spam,ads_i18n
Your Microsoft code is 951065. Never share this code with anyone.,ham,real_codes
Canada Post: we missed you Tuesday. Reschedule delivery (£3.20) at https://cutt.ly/q49394,phishing,delivery_fee
Xbox Game Pass: Your family plan was charged $59 to card ending 2971. Not you? Dispute here: xbox30.click,phishing,fake_subscription_charge
DVLA notice: an outstanding fine of R$894.01 found on your record. Pay by Thursday at tax91.biz or face prosecution.,phishing,gov_callback
"Amazon Prime receipt: $1,707 for your monthly plan. Thank you!",ham,real_subscription_notice
"New number alert, this is Emma :) same WhatsApp, just a new sim. See you today!",ham,friend_new_number
Mercado Livre: a Ring doorbell was ordered from a new device in Mumbai. Charged AED 554. Cancel: 1-856-207-5127,phishing,fake_order_callback
"Your Xbox Game Pass free trial ends Thursday. You'll be charged $1,454/month unless you cancel in the app.",ham,real_subscription_notice
MediaMarkt: a running shoes was ordered from a new device in Toronto. Charged £897. Cancel: 1-803-490-8154,phishing,fake_order_callback
"Hi Carlos, Layla here from the removal company, confirming your viewing Saturday at 6pm.",ham,friend_wrong_number
"Hola, soy Mateo de RRHH de Uber. Has sido seleccionado para un trabajo remoto, £463.46 al día. Escríbeme por WhatsApp +91 73706 82184.",phishing,job_scam_i18n
SFR: a payment of R$466 is pending. Not you? Cancel it here: sfr-sydney.win,phishing,account_problem_link
"Your Amazon Prime subscription renewed for €2,006. To cancel and get a refund call +1 846 774 3931 within 24h.",phishing,fake_subscription_charge
"Hallo Papa, ich bin's, mein Handy ist kaputt. Das ist meine neue Nummer. Schreib mir bitte auf WhatsApp.",phishing,new_number_family_i18n
Bitcoin is about to double! Join 68k members getting daily signals. Free guide: cryptoedge.club,spam,generic_ads
AT&T: your bill of €64 is now available. View or pay at att.com/orders. Autopay will process on 22/8.,ham,real_telco_util_notice
Apple: order #8299-25842 is ready for pickup at the Paris store. Bring your order confirmation.,ham,real_order_notice
Heyy Ava's exam went well. Will update everyone tonight. x,ham,friend_favor
Tu código de verificación de RBC es 179473. No lo compartas.,ham,real_codes
Costco: your order #772-6594899-6651298 (Kindle Paperwhite) has shipped and will arrive Friday. Track it at costco.com.,ham,real_order_notice
National Grid: your meter reading is due. Submit it in the app by Monday to avoid an estimated bill.,ham,real_telco_util_notice
Bpost: your parcel #75883112 will be delivered Tuesday between 8:30pm and 9:30am. No action needed.,ham,real_delivery_notice
Barclays: Did you make a $74 purchase at AMAZON on 4/13? Reply YES or NO.,ham,real_bank_notice
Final notice from CAF: a warrant will be issued unless you settle $244 today. Call (362) 235-3808 ref #2688-98134.,phishing,gov_callback
"Thank you for your Fnac purchase of Dyson V15, total $67. Card ending 7013 charged. Not you? Call our fraud line +1 385 569 5730.",phishing,fake_order_callback
"Hola Abuela, se me rompió el móvil y este es mi nuevo número. ¿Puedes pasarme £206.34 hoy? Mañana te lo devuelvo.",phishing,new_number_family_i18n
Verizon: you've used 100% of your 50GB monthly data. Your allowance resets on 12 Jun.,ham,real_telco_util_notice
مرحبا، أنا Sarah من قسم التوظيف في Shein. تم اختيارك لوظيفة عن بعد براتب R$76 يومياً. تواصل واتساب +91 86782 86556,phishing,job_scam_i18n
Hermes: your parcel #16543213 will be delivered Thursday between 10am and 9:30am. No action needed.,ham,real_delivery_notice
"Bonjour, Max du service RH de Uber. Votre profil a été retenu pour un poste à domicile, $50/jour. Contactez-moi sur WhatsApp 07 80 48 40 32.",phishing,job_scam_i18n
EE: planned maintenance in your area Thursday 2:15pm-3pm. You may lose signal briefly. Sorry for the inconvenience.,ham,real_telco_util_notice
"Evri: sorry we missed you. Your parcel is at the Seattle depot, collect it with photo ID or rebook in the Evri app.",ham,real_delivery_notice
Jetzt AED 60 Bonus sichern! Online Casino mit über 1581 Spielen. jackpotzone.de,spam,ads_i18n
BBVA: your card has expired. Keep access: e-bbva.site/pay,phishing,account_problem_link
On se voit samedi ? Liam vient aussi,ham,chat_i18n
"Enter our holiday giveaway for a chance to win a £5,000 Best Buy gift card. Enter at bestbuy.com/track/giveaway. No purchase necessary.",spam,giftcard_promo
"Hello? it's Chris, we haven't spoken in ages, are you still in Dubai? Sorry to bother you.",phishing,wrong_number_opener
"WINNER: Your mobile won €500 in the National Draw. Send your name, address and bank details to claim. Ref #5966-21281",phishing,prize_win
Fnac: your package with MacBook Pro was delivered. It was handed to a resident.,ham,real_order_notice
"Your reward points of AED 4,721 expire this weekend! Redeem now: http://go-points.info/id",phishing,prize_win
"Hiya Mama it's me Text me back on here. Can you transfer me $1,201 today? I'll pay you back Wednesday. asap",phishing,new_number_family
Hi there what's the code in the message you just got? I typed your number instead of mine 😊,phishing,code_relay
Walmart: Ring doorbell is out for delivery today. Someone should be available to sign.,ham,real_order_notice
"Hi, is this Ava? It's Olga from the football team, Rahul gave me your number about today.",ham,friend_wrong_number
"Hi, this is Wei from Marriott People Ops. You have been selected for a remote social media assistant role, £43/hour. text +34 621 919 778 to start.",phishing,job_scam
Chronopost: your driver Louis is 8 stops away.,ham,real_delivery_notice
Social Security Administration: Your Medicare number has been compromised. Call (345) 294-3152 within 24 hours.,phishing,gov_callback
"Hey!! a code should have come to your phone, it sent the code to your phone somehow. What is it? 🙏",phishing,code_relay
"Hi Dr. Léa, this is Pedro. Can we move my appointment to Friday? Sorry to bother you.",phishing,wrong_number_opener
Seu código Wells Fargo é 958 309. Não compartilhe com ninguém.,ham,real_codes
Canva: a payment of R$814 is pending. Not you? Cancel it here: https://tinyurl.com/z56600,phishing,account_problem_link
"WINNER: Your number won £250,000 in the Mega Draw. Send your name, address and bank details to claim before Wednesday. Ref #415-8783414-6845178",phishing,prize_win
"Bro I my number got cut off Text me back on here. I need a favour, it's a bit urgent.",phishing,new_number_family
"Tô chegando, 19 min. Pede uma água pra mim?",ham,chat_i18n
"Hi Louis, Wei here from the removal company, confirming your viewing Wednesday at noon.",ham,friend_wrong_number
Correios: your parcel could not be delivered. Pay £0.99 customs fee within 48h: https://rb.gy/h57795,phishing,delivery_fee
PNC: your statement is ready. View it in the PNC app or online banking.,ham,real_bank_notice
"Hi Neha, this is Mike from TikTok recruiting. Your interview is confirmed for Sunday at 8am. Reply if you need to reschedule.",ham,real_hr_and_appointments
"DHL is hiring seasonal staff. Open interviews Thursday noon-4:45pm, bring ID. Text STOP to end.",spam,real_job_ad
"Carlos here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
"Bin in 30 Minuten da, die Bahn hatte Verspätung",ham,chat_i18n
"Your Canva subscription renewed for $4,941. To cancel and get a refund call +91 96133 56683 within 24h.",phishing,fake_subscription_charge
"Hola, soy Wei de RRHH de Uber. Has sido seleccionado para un trabajo remoto, R$2,570 al día. Escríbeme por WhatsApp +34 647 118 353.",phishing,job_scam_i18n
Emirates NBD: a payment of $570 to Lucy Pedro was sent from your account. Ref #934-1444054-7310270.,ham,real_bank_notice
"Hey Mei, it's Mateo, we met at Priya's wedding on Sunday. Great to meet you, let's do that coffee!",ham,friend_wrong_number
Offre spéciale : 59% de réduction sur les chaussures chez Zalando jusqu'à ce soir. laredoute.fr,spam,ads_i18n
جدتي هذا رقمي الجديد، جوالي تعطل. احفظي الرقم وكلميني واتساب.,phishing,new_number_family_i18n
"Hi there happy birthday!!! hope you have an amazing day, see you saturday thank you!",ham,friend_favor
"Tesla is hiring part-time staff. Open interviews tomorrow 8:30pm-8:30pm, bring ID. Text STOP to end.",spam,real_job_ad
STC: your recharge of $70.57 was successful. Validity 41 days.,ham,real_telco_util_notice
"WINNER: You won £5,000 in the Anniversary Draw. Send your name, address and bank details to claim. Ref D742075",phishing,prize_win
You are our lucky winner! A Bose headphones is waiting for you. Pay only shipping $0.99: https://bit.ly/y70155,phishing,prize_win
DVLA notice: unpaid tax of $9 found on your record. Pay by this weekend at e-fine.click/refund or face prosecution.,phishing,gov_callback
"Apple: Your order #1597-17346 for Kindle Paperwhite (₹54) has shipped. If you did not authorize this order, call (359) 832-3629 now to cancel.",phishing,fake_order_callback
"Now hiring: call center agents at a national retailer, R$724.20/hr. Apply at our careers page. Reply STOP to opt out.",spam,real_job_ad
"Hi I sent a verification code to your number by accident, can you read it to me? Sorry!! xx",phishing,code_relay
Jetzt $858.26 Bonus sichern! Online Casino mit über 2121 Spielen. casinoclub.de,spam,ads_i18n
"¡Felicidades! Has sido seleccionado para recibir una tarjeta regalo de €50,000 de Tesco. Reclama aquí: premio29.link/pay",phishing,prize_win_i18n
"Buy $484.01 of fuel at Home Depot and get a AED 4,924 bonus card. Ends Thursday.",spam,giftcard_promo
"Selected candidate: Google needs 20 people to test apps, $707.10/day. Start today, reply YES.",phishing,job_scam
"عمي هذا رقمي الجديد، جوالي انكسر. ممكن تحولين لي €3,053 اليوم وأرجعها لك بكرة؟",phishing,new_number_family_i18n
O2: a withdrawal of $306.61 is pending. Not you? Cancel it here: o2-miami.icu,phishing,account_problem_link
Tu código de verificación de US Bank es 849-610. No lo compartas.,ham,real_codes
"Coucou Tata, c'est moi, j'ai cassé mon téléphone. Écris-moi sur WhatsApp à ce numéro.",phishing,new_number_family_i18n
"Hey Anna, it's Max, we met at Anna's wedding on tomorrow. Great to meet you, let's do that coffee!",ham,friend_wrong_number
You've been chosen for a $557 cash bonus from BCA. Enter your card to receive it: refund-pay.info,phishing,prize_win
Bitcoin is about to explode! Join 44k members getting daily signals. Free guide: btc-profits.io,spam,generic_ads
Xbox Game Pass receipt: AED 783 for your family plan. Thank you!,ham,real_subscription_notice
Flights to London from $531.34! Book by Wednesday at flyaway-travel.com,spam,generic_ads
"Thank you for your Best Buy purchase of a desk lamp, total R$727. Card ending 2888 charged. Not you? Call our fraud line +91 77934 23984.",phishing,fake_order_callback
School: no school on today. See the newsletter for details.,ham,real_hr_and_appointments
"New number alert, this is Dmitri :) same WhatsApp, just a new sim. See you Wednesday!",ham,friend_new_number
Heyy Mom it's me Please reply here so I know you got this. Can you send me your card details so I can order a replacement phone? pls,phishing,new_number_family
Badhai ho! Aapko €500 ka Tesco gift card mila hai. Abhi claim karein: http://gift-london.link,phishing,prize_win_i18n
Capital One Alert: your account will be suspended unless you act. Update your details at http://update72.club,phishing,account_problem_link
