text,label,category,language
*GitHub* a new sign-in from Lisbon at 1pm. Was this you? Review recent activity in your account settings. Ref A88794.,ham,account_security,en
"DISNEY+: Your annual plan will renew on 3 Oct at 18,50 €. To change or cancel, visit the Disney+ app or disneyplus.com. Manage alerts in the app.",ham,subscription_notice,en
"Odido: uw factuur van 2150,00 € staat klaar in Mijn KPN. Incasso op Oct 1.",ham,i18n_notice,nl
KPN: uw factuur is niet betaald. Voorkom afsluiting: kpn7.cn,phishing,i18n_notice_twin,nl
(PayPal) Your PayPal authentication code is 205 341. Enter it on the checkout page to continue. Reply STOP to opt out.,ham,otp_code,en
"NatWest – Is this you? $92.41 to MIGROS, card XX7212. Reply YES/NO. If NO, we'll cancel the card and send a new one.",ham,bank_fraud_check,en
"Uber : votre chauffeur Alex Kim arrive dans 8 min en Toyota Prius grise, plaque HA-516-PP.",ham,i18n_notice,fr
Barclays: Your monthly loan payment of $129.90 was received. Thank you.,ham,insurance_loan,en
Quirónsalud: your prescription is ready for pickup at 9429 High St. Reply STOP to opt out.,ham,appointment,en
NHS: you are eligible for a new vaccine. Apply for your pass here and enter your bank details for the C$64.20 fee: https://goo.su/y67275/pay,phishing,appointment_twin,en
From Telus: Your SIM will be delivered Tuesday. Activate it at telus.com once it arrives.,ham,telco_bill,en
"Tikkie: Dmitri heeft je 18,50 € betaald voor de boodschappen.",ham,i18n_notice,nl
"bunq: 2,45€ afgeschreven van rekening ending with 9220 bij Google *Youtube. Herkent u dit niet? Bel het nummer op uw pas.",ham,i18n_notice,nl
Bouygues: Your bill of C$780.00 is due on tomorrow. Pay at https://www.bouyguestelecom.fr/myaccount or dial *611 from your phone.,ham,telco_bill,en
From Bouygues: Your bill of C$780.00 is overdue. Pay now to avoid disconnection: https://bouygues.verify-service.net/secure Do not reply to this message.,phishing,telco_bill_twin,en
Your facial appointment at Bliss Salon is 10/15 noon. Reply CANCEL to cancel.,ham,appointment,en
MyChart: your test results show an urgent issue. View them here immediately: https://is.gd/y62275/verify,phishing,appointment_twin,en
"Lydia : Lucía vous a envoyé 9,99 € pour les billets.",ham,i18n_notice,fr
Hulu: Your download of your playlist is ready for offline listening.,ham,subscription_notice,en
Hulu| We detected an unusual login. Confirm your password here or legal action will follow: https://t.co/k72559/claim Do not reply to this message.,phishing,subscription_notice_twin,en
"ΔΕΗ: Ο λογαριασμός σας ύψους 2150,00 € εκδόθηκε. Λήξη πληρωμής Mon 22 Sep. Πληρώστε στο dei.gr",ham,i18n_notice,el
[Ola] Your booking is cancelled as requested. Refund of $129.90 will be processed within 7 days.,ham,travel_notice,en
"Ola Alert: your flight has been cancelled. Claim your refund of 2,45 € here: 0la.info",phishing,travel_notice_twin,en
"*CaixaBank* your EMI of 1,99€ for loan JD444783318 was debited on 10/02. 15 EMIs remaining.",ham,insurance_loan,en
"CaixaBank Notice: Your claim payout of 1,99€ is waiting. Enter your card details to receive it: caixabank60.cf",phishing,insurance_loan_twin,en
Currys Your order 9951-56613 has been confirmed. Total $184.20. You'll get another text when it ships.,ham,order_notice,en
Vi: your recharge of Rs.299 is successful. Validity 62 days. Data 1.5GB/day.,ham,i18n_notice,hi
Itaú: compra de R$12.40 aprovada no cartão final 2324 em Tesco. Não reconhece? Ligue para o número no verso do cartão.,ham,i18n_notice,pt
Monzo Reminder: Lucy still owes you $12.40 for lunch. Send a reminder in the app.,ham,p2p_payment,en
Monzo Notice: Your account has been limited. Re-enter your login details to restore: monzo.verify-center.support,phishing,p2p_payment_twin,en
LATAM: Thanks for riding with us. Your receipt for £118.60 is in the app.,ham,travel_notice,en
"Commerzbank: We declined a $142.00 charge at APPLE.COM/BILL because it looked unusual. If it was you, reply YES and try again.",ham,bank_card_txn,en
Paytm: Jonas paid you $89.99 for lunch. Transfer to your bank anytime in the app.,ham,p2p_payment,en
Walmart Alert: A keyboard is out for delivery today. Someone should be available to sign.,ham,order_notice,en
(Sberbank) Your card ••4688 was successfully added to Apple Pay. Do not reply to this message.,ham,bank_account_service,en
موبايلي: فاتورتك بقيمة SAR 118.60 جاهزة. يمكنك السداد عبر التطبيق قبل Tuesday.,ham,i18n_notice,ar
STC: فاتورتك متأخرة. تجنب قطع الخدمة بالدفع هنا: stcx.help/verify,phishing,i18n_notice_twin,ar
Movistar – Planned maintenance in your area Oct 1 14:00-11:15am. You may lose signal briefly. Sorry for the inconvenience. Reply STOP to opt out.,ham,telco_bill,en
Promemoria: appuntamento con Dr. Silva il today alle 18:00. Rispondi OK per confermare.,ham,i18n_notice,it
Reminder: your appointment with Dr. García at Apollo Hospital is on Tue 23 Sep at 15:30. Reply YES to confirm.,ham,i18n_notice,hi
MyChart: your lab results are ready. Your doctor will call to discuss them by Sep 25.,ham,appointment,en
"CaixaBank: compra de 249,00€ en Sq *Coffee House con tarjeta XX5532. Si no la reconoce, llame al número del reverso de su tarjeta.",ham,i18n_notice,es
"bunq: 184,20€ afgeschreven van rekening ending in 4967 bij Google *Youtube. Herkent u dit niet? Bel het nummer op uw pas.",ham,i18n_notice,nl
"Rabobank: verdachte afschrijving van 249,00€. Annuleer direct: ing-claim.ml",phishing,i18n_notice_twin,nl
Госуслуги: ваше заявление №46412 принято. Статус можно посмотреть в личном кабинете на gosuslugi.ru.,ham,i18n_notice,ru
"Госуслуги: вам положена выплата 23,15 ₽. Получите её здесь: g0suslugi.help/id",phishing,i18n_notice_twin,ru
BBVA: A$45.00 was debited from your account *5147 on Oct 3 for SWIGGY. Not you? Call the number on your card.,ham,bank_card_txn,en
Swish - Your payment of £9.99 to Netflix was completed. Text STOP to end.,ham,p2p_payment,en
"From Iberdrola: Your usage this month: 933 kWh, about 15% less than last month.",ham,utility_bill,en
Recordatorio: tiene cita con Dr. García el Friday a las 09:00 en Quirónsalud. Responda C para confirmar.,ham,i18n_notice,es
Il tuo codice di verifica PosteID è 162-628. Non condividerlo con nessuno.,ham,i18n_notice,it
*Income Tax Dept* your jury service is confirmed for Saturday. Report to Dubai Courthouse at 8am.,ham,government_notice,en
Delhivery: your Amazon order #530-7307476-1756623 is out for delivery. OTP UC7860. Delivery by 6pm.,ham,i18n_notice,hi
"Delhivery: delivery failed, update address and pay Rs.20 redelivery fee: https://tinyurl.com/v36024",phishing,i18n_notice_twin,hi
"Play: faktura na 2,45 zł jest dostępna. Termin płatności Oct 1.",ham,i18n_notice,pl
From Vodafone: Your data add-on of 1GB has been applied. Valid until 10/02.,ham,telco_bill,en
Vodafone – your bill of $612.40 is overdue. Pay now to avoid disconnection: https://s.id/q8941/confirm Reply STOP to unsubscribe.,phishing,telco_bill_twin,en
BNP PARIBAS: Your card ending 9148 was used online at BIM for A$58.20. You set up this alert for purchases over A$3.50. Do not reply to this message.,ham,bank_card_txn,en
"Fineco: addebito di 4,20€ sulla carta ending in 8269 presso Starbucks. Se non lo riconosci, chiama il numero sul retro della carta.",ham,i18n_notice,it
Oakwood School: Noah was marked absent today. Reply with the reason or call the office.,ham,reservation_community,en
[Barclays] Your claim 806426 was received. An adjuster will contact you within 2 business days.,ham,insurance_loan,en
*Barclays* Your policy has lapsed due to a failed payment. Reinstate within 24h: https://rb.gy/c18507/confirm,phishing,insurance_loan_twin,en
"(Tata Power) We received your payment of 18,50€. Thank you.",ham,utility_bill,en
"*ING* $9.99 was charged to your card ending 1762 at TESCO on Wednesday. If you don't recognize this, call the number on the back of your card.",ham,bank_card_txn,en
Yurtiçi Kargo: #985-8763777-1568045 numaralı gönderiniz bugün dağıtıma çıktı. Takip: yurticikargo.com,ham,i18n_notice,tr
"Yurtiçi Kargo: gönderiniz gümrükte bekliyor. 85,12 TL vergi ödeyin: yurticix.info/claim",phishing,i18n_notice_twin,tr
Robinhood Alert: A backup of your account data has been completed. Do not reply to this message.,ham,account_security,en
Robinhood – your account has been compromised. Reset your password immediately: https://t.co/v5317,phishing,account_security_twin,en
Adobe Your free trial ends tomorrow. You'll be charged A$420.00/month unless you cancel in the app.,ham,subscription_notice,en
"Al Rajhi Notice: your available balance on account ending with 9793 is 72,18 € as of 09:00. Manage alerts in our app.",ham,bank_card_txn,en
e-Devlet: başvurunuz alınmıştır. Başvuru no 2929-51432. Durumunu turkiye.gov.tr üzerinden takip edebilirsiniz.,ham,i18n_notice,tr
Al Rajhi| your card ending in 4877 was used online at BEST BUY for $12.40. You set up this alert for purchases over A$184.20.,ham,bank_card_txn,en
Al Rajhi Notice: Suspicious charge of $12.40 at BEST BUY. Your card is locked. Unlock: alrajhi-au.info Thank you for banking with us.,phishing,bank_card_txn_twin,en
"Citi Notice: An attempted A$29.00 transaction at EXXON was blocked. Reply YES if it was you to allow it, or NO to keep the block. Msg&data rates may apply.",ham,bank_fraud_check,en
Garanti doğrulama kodunuz: GM8445. Kimseyle paylaşmayın.,ham,i18n_notice,tr
"Πειραιώς: χρέωση 1,99 € στην κάρτα ending with 7082 στο Netflix. Αν δεν την αναγνωρίζετε, καλέστε τον αριθμό στο πίσω μέρος της κάρτας.",ham,i18n_notice,el
Correios: Your package is out for delivery today. Track it at www.correios.com.br.,ham,delivery_notice,en
Correios Notice: Delivery failed: incomplete address. Update your details within 24h: https://goo.su/p6508,phishing,delivery_notice_twin,en
iCloud – your gift subscription from K. Nguyen has been activated. It runs until 09/30. Thank you for banking with us.,ham,subscription_notice,en
(Citi) Your policy documents have been updated. No action needed.,ham,insurance_loan,en
PIX recebido: R$58.20 de Ben. Já está na sua conta.,ham,i18n_notice,pt
La Poste your shipment 98705385 is scheduled for delivery Oct 1 between 9:30am-6pm. Manage delivery: laposte.fr Thank you for banking with us.,ham,delivery_notice,en
Allegro: zamówienie EP172127131 zostało wysłane. Dostawa Friday.,ham,i18n_notice,pl
*Thames Water* Your energy bill of $45.00 is due on Sep 28. Pay in the Thames Water app or at thameswater.co.uk. Thank you.,ham,utility_bill,en
Intesa Sanpaolo - Payment of $18.50 to Sofía was sent from your account ending 8157. Ref 8350306382.,ham,bank_card_txn,en
"Play - 5G is now available in your area. No action needed, your phone will connect automatically.",ham,telco_bill,en
Indosat: tagihan Anda Rp749.850 jatuh tempo today. Bayar lewat aplikasi MyXL.,ham,i18n_notice,id
XL: tagihan belum dibayar. Hindari pemblokiran nomor: https://telkomsel-amsterdam.online,phishing,i18n_notice_twin,id
Kal 1pm baje Dr. Nguyen ke saath appointment hai. Confirm karne ke liye YES reply karein.,ham,i18n_notice,hi
[Royal Mail] Delivered: your package 9009-83513 was left at the front door. Photo in the app.,ham,delivery_notice,en
"Royal Mail: your parcel 9009-83513 is held, a customs fee of $129.90 is unpaid. Pay to release: royalmail-pay.buzz",phishing,delivery_notice_twin,en
"Octopus Energy Your bill of C$1,480.50 has been issued. Payment due Sep 30. Pay at octopus.energy. Thank you for banking with us.",ham,utility_bill,en
"Octopus Energy – you are owed a refund of C$1,480.50. Enter your bank details to receive it: 0ctopusenerg.cc/id",phishing,utility_bill_twin,en
"PNB: Rs.1,200.00 debited from A/c XX8592 on 16-11-26 to VPA amazon@oksbi. Not you? Call 1800 812 1210.",ham,i18n_notice,hi
"Lloyds: Your card ending 3575 was used at AMZN MKTP in Chicago for £780.00. If this wasn't you, freeze your card in your online account. Questions? Call the number on the back of your card.",ham,bank_card_txn,en
"Ziraat: Is this you? 49,99 € to ESSO, card XX3977. Reply YES/NO. If NO, we'll cancel the card and send a new one. Msg&data rates may apply.",ham,bank_fraud_check,en
"PhonePe: Rs.2,000 received from Lena. UPI Ref A85356.",ham,i18n_notice,hi
"PhonePe: Rs.5,000 cashback pending. Claim by entering your UPI PIN here: phonepe72.ml/login",phishing,i18n_notice_twin,hi
أرامكس: شحنتك 5973753372 خرجت للتوصيل اليوم. تتبع عبر aramex.com,ham,i18n_notice,ar
أرامكس: شحنتك محتجزة في الجمارك. ادفع AED 129.90 للإفراج عنها: aramexx.cn/pay,phishing,i18n_notice_twin,ar
Audible: your payment of A$58.20 was processed. Next billing date 1 Oct. Manage your plan in Account settings. Msg ID 15932545.,ham,subscription_notice,en
"Thames Water: A power cut is affecting Seattle. Engineers are on site, estimated restoration 5pm.",ham,utility_bill,en
"Orange : votre facture de 18,50 € est disponible dans votre espace client. Prélèvement le Tuesday.",ham,i18n_notice,fr
تذكير: موعدك مع Dr. Sharma يوم Oct 3 الساعة 10:30. أرسل نعم للتأكيد.,ham,i18n_notice,ar
Tu código de verificación de Google es 974-237. No lo compartas con nadie.,ham,i18n_notice,es
"BNI: transaksi Rp749.850 di Walmart pada kartu x1554 berhasil. Jika bukan Anda, hubungi nomor di belakang kartu.",ham,i18n_notice,id
BCA: transaksi mencurigakan Rp435.000. Batalkan sekarang: http://go-bca.gq/secure,phishing,i18n_notice_twin,id
Globoplay: price update: from Thursday your plan will be £29.00/month. Details at the Globoplay website. Reply STOP to unsubscribe.,ham,subscription_notice,en
"Orange: faktura na 2399,00 zł jest dostępna. Termin płatności Oct 1.",ham,i18n_notice,pl
Play: zaległa faktura. Uniknij blokady numeru: play-auth.live,phishing,i18n_notice_twin,pl
Google doğrulama kodunuz: 6787. Kimseyle paylaşmayın.,ham,i18n_notice,tr
DGT – your jury service is confirmed for today. Report to Seattle Courthouse at 6pm. Msg&data rates may apply.,ham,government_notice,en
"*QNB* we declined a $199.00 charge at ALDI because it looked unusual. If it was you, reply YES and try again.",ham,bank_card_txn,en
Colissimo - Your parcel KB989513473 is ready for collection at the Porto post office. Bring ID. It will be held for 10 days.,ham,delivery_notice,en
Blue Dart Notice: Your package from El Corte Inglés (549904) has shipped via Blue Dart. Expected 10/15. Ref 4558-86355.,ham,delivery_notice,en
"Blue Dart: Your parcel 40251564 is held, a customs fee of A$12.40 is unpaid. Pay to release: https://shorturl.at/g75909/id",phishing,delivery_notice_twin,en
"ΔΕΗ: Ο λογαριασμός σας ύψους 129,90€ εκδόθηκε. Λήξη πληρωμής Sep 28. Πληρώστε στο dei.gr",ham,i18n_notice,el
"Yapı Kredi: 4404 ile biten kartınızdan Bp işlem yerinde 2,45 TL harcama yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.",ham,i18n_notice,tr
gov.gr: η αίτησή σας 2969672743 καταχωρήθηκε. Δεν απαιτείται καμία ενέργεια.,ham,i18n_notice,el
Lazada: A delivery driver will arrive between 9:30am and 10am with your order CR130721111.,ham,order_notice,en
Lazada Your order of a monitor is on hold. Verify your ssn to release it: https://rb.gy/t6129,phishing,order_notice_twin,en
Lloyds Pharmacy: your prescription for your inhaler is ready. Store hours noon-10:30.,ham,appointment,en
Lloyds Pharmacy: you have an unpaid bill of £1.99. Pay within 24h to avoid collections: app-lloydspharma.shop/id,phishing,appointment_twin,en
From Poste Italiane: Your parcel 42683307 will be delivered Oct 1. No action needed.,ham,delivery_notice,en
"Coinbase: your login code is 887 280. If you didn't try to log in, change your password.",ham,otp_code,en
VK: your storage is 90% full. Manage storage in the app.,ham,account_security,en
VK - your account has been compromised. Reset your password immediately: vk-support.ml/secure,phishing,account_security_twin,en
TIM Notice: Your bill is higher than usual this month (A$230.00). See the breakdown at tim.it. Ref #729-5915731-9482135.,ham,telco_bill,en
your Microsoft 365 authentication code is 713467. Enter it on the website to continue.,ham,otp_code,en
"[Thames Water] Your annual statement is ready. You're 12,40 € in credit. View it at your online account.",ham,utility_bill,en
Aramex: Your return #173-4227636-9451367 was received by the sender. Your refund will be processed by them.,ham,delivery_notice,en
Aramex - we could not deliver your package. Reschedule and pay the $34.60 redelivery fee: https://u.to/b54357,phishing,delivery_notice_twin,en
"QNB Alert: We noticed a £4.20 charge at MARRIOTT in Singapore. Reply YES if this was you, NO if not. We'll never ask for your PIN.",ham,bank_fraud_check,en
SBI: 16797022 is the code to link your new phone. Enter it in the app.,ham,otp_code,en
"your one-time code 16797022 was used to authorize A$1.99. If not you, update your billing address: sbix.online/login",phishing,otp_code_twin,en
Jio: your recharge of Rs.239 is successful. Validity 38 days. Data 1.5GB/day.,ham,i18n_notice,hi
Vi: your SIM will be blocked in 24 hours. Complete KYC: https://airtel-alert.ru/unlock,phishing,i18n_notice_twin,hi
Chase: Did you make a A$14.99 purchase at PAYPAL *EBAY on 4/11? Reply YES or NO.,ham,bank_fraud_check,en
GLOBOPLAY: your free trial ends today. You'll be charged $142.00/month unless you cancel in the app.,ham,subscription_notice,en
Revolut - Your monthly statement is now available in https://revolut.com/security.,ham,bank_account_service,en
Trendyol doğrulama kodunuz: JP5895. Kimseyle paylaşmayın.,ham,i18n_notice,tr
HMRC Alert: we will never contact you by text asking for bank details. Report suspicious messages to phishing@irs.gov.,ham,government_notice,en
Al Rajhi Notice: Your mortgage payment of £34.60 is scheduled for today. Make sure funds are available.,ham,bank_account_service,en
*Enel* we received your payment of C$89.99. Thank you. Thank you for banking with us.,ham,utility_bill,en
Enel: sua conta de R$612.40 vence em Mon 22 Sep. Pague pelo app ou débito automático.,ham,i18n_notice,pt
Cosmote| welcome to Cosmote! Your number is active. Download the app at cosmote.gr to manage your account.,ham,telco_bill,en
[Microsoft 365] Your subscription has been cancelled as requested. You'll have access until Wednesday.,ham,subscription_notice,en
"[Monzo] we noticed a C$420.00 charge at REWE in Istanbul. Reply YES if this was you, NO if not. We'll never ask for your PIN.",ham,bank_fraud_check,en
Dr. Papadopoulos's office: we need to reschedule your Wednesday appointment. Please call us at your convenience to rebook.,ham,appointment,en
NHS: you are eligible for a new vaccine. Apply for your pass here and enter your bank details for the $612.40 fee: http://nhs.verify-portal.cc,phishing,appointment_twin,en
"EnBW: Ihr Abschlag von 58,20 € wird am 09/30 abgebucht.",ham,i18n_notice,de
"Tikkie: Your transfer of A$1,480.50 to your bank account ending 2199 is on its way. It usually takes 1-3 business days.",ham,p2p_payment,en
"IRCTC: your ticket PNR 8054495027 is confirmed. Train 10820, coach S9, berth 52. Departs 20:00.",ham,i18n_notice,hi
*Sparkasse* Your policy renews on 14 Oct. Your new premium is $4.20. View your documents at www.sparkasse.de/returns.,ham,insurance_loan,en
"Apple Pay Notice: You sent $142.00 to Yuki. If you didn't authorize this, contact us in the app. Manage alerts in the app.",ham,p2p_payment,en
APPLE PAY: Unusual login detected. Confirm your password and PIN here: https://goo.su/y12929,phishing,p2p_payment_twin,en
Mercado Pago: 775 372 is your one-time passcode. Do not share it. We will never call to ask for it.,ham,otp_code,en
Mercado Livre: seu pedido 106348 foi enviado e chega amanhã. Acompanhe no app.,ham,i18n_notice,pt
"TotalEnergies : votre facture de 14,99€ sera prélevée le Oct 1. Consultez-la dans votre espace client.",ham,i18n_notice,fr
DROPBOX: Your subscription has been cancelled as requested. You'll have access until Wednesday.,ham,subscription_notice,en
[Ziraat] your account ending with 7891 has a low balance of £199.00. This is the alert you set up. Ref ZR655240298.,ham,bank_account_service,en
Ziraat Alert: Your statement has a problem. Update your billing address within 24h at https://cutt.ly/f25290 or a fee of A$72.18 will be charged.,phishing,bank_account_service_twin,en
Telkomsel: Your bill of £612.40 is due on Fri 26 Sep. Pay at https://www.telkomsel.com/statements or dial 150 from your phone. Text STOP to end.,ham,telco_bill,en
Walgreens: your travel vaccine appointment is booked for Oct 3 at 11:15am. Bring your ID.,ham,appointment,en
Blue Dart – your parcel is running late and will now arrive Oct 10. Sorry for the delay.,ham,delivery_notice,en
Blue Dart Alert: we could not deliver your package. Reschedule and pay the £23.15 redelivery fee: https://online-bluedart.help,phishing,delivery_notice_twin,en
"GitHub: Your GitHub account was used to sign in on a new iPhone 15. If you didn't sign in, change your password at the GitHub app or github.com. Msg&data rates may apply.",ham,account_security,en
NETFLIX: your subscription has been cancelled as requested. You'll have access until 1 Oct.,ham,subscription_notice,en
(Netflix) We detected an unusual login. Confirm your password here or your account will be suspended: https://v.gd/k80279 Manage alerts in the app.,phishing,subscription_notice_twin,en
Tikkie Alert: Camille sent you C$2.45. It's in your Tikkie balance.,ham,p2p_payment,en
СДЭК: ваш заказ 8539-31032 прибыл в пункт выдачи по адресу ул. Пушкина 44. Хранение 7 дней.,ham,i18n_notice,ru
"TD Bank: a purchase of 780,00 € at WALMART was approved on your card x1403.",ham,bank_card_txn,en
e-Devlet: başvurunuz alınmıştır. Başvuru no #773-6538365-9674870. Durumunu turkiye.gov.tr üzerinden takip edebilirsiniz.,ham,i18n_notice,tr
"e-Devlet: 4,20 TL iadeniz var. Almak için bilgilerinizi doğrulayın: https://cutt.ly/j29769",phishing,i18n_notice_twin,tr
gov.gr: η αίτησή σας EP373516382 καταχωρήθηκε. Δεν απαιτείται καμία ενέργεια.,ham,i18n_notice,el
"ΑΑΔΕ: έχετε επιστροφή φόρου 45,00 €. Δηλώστε ΙΒΑΝ εδώ: aade-help.support",phishing,i18n_notice_twin,el
*Globoplay* We couldn't process your payment. Please update your payment method in the Globoplay app to keep your plan.,ham,subscription_notice,en
MTS: welcome to MTS! Your number is active. Download the app at the MTS app or mts.ru to manage your account. Do not reply to this message.,ham,telco_bill,en
رمز التحقق الخاص بك من STC Pay هو 296682. لا تشاركه مع أحد.,ham,i18n_notice,ar
Instagram: 865-154 is the code to link your new phone. Enter it in the app.,ham,otp_code,en
MERCADO PAGO: your account is now protected with a passkey. You can sign in without a password on this device.,ham,account_security,en
Costco| Dog food is out for delivery today. Someone should be available to sign.,ham,order_notice,en
Capital One: Your standing order of £3.50 to Mike was paid today. Ref 75433885.,ham,bank_account_service,en
SEGURIDAD SOCIAL: Polling day is 10/15. Your polling station is Lincoln Elementary.,ham,government_notice,en
"Seguridad Social| you have an unpaid fine of 3,50€. Pay today to avoid prosecution: https://seguridadsoc-verify.cn/verify Manage alerts in the app.",phishing,government_notice_twin,en
e-Devlet: başvurunuz alınmıştır. Başvuru no 74439749. Durumunu turkiye.gov.tr üzerinden takip edebilirsiniz.,ham,i18n_notice,tr
Ο κωδικός επαλήθευσης Viber είναι 3064. Μην τον μοιραστείτε.,ham,i18n_notice,el
كريم: الكابتن خالد في الطريق إليك بسيارة هيونداي رمادية ويصل خلال 8 دقائق.,ham,i18n_notice,ar
"[Intesa Sanpaolo] $85.12 was charged to your card x8554 at TESCO on 10/02. If you don't recognize this, call the number on the back of your card. Thank you for banking with us.",ham,bank_card_txn,en
Southwest: check-in is open for your flight to London on Oct 10. Check in at southwest.com or the Southwest app.,ham,travel_notice,en
Sberbank - A purchase of C$184.20 at BP was approved on your card x6057.,ham,bank_card_txn,en
"(Airbnb) Your driver Lucy is arriving in a blue Honda Civic, plate E52K793.",ham,travel_notice,en
أرامكس: شحنتك J49766 خرجت للتوصيل اليوم. تتبع عبر aramex.com,ham,i18n_notice,ar
"your Robinhood security code: 584760. Don't share this with anyone, including Robinhood staff.",ham,otp_code,en
your Zoom authentication code is 111371. Enter it on the website to continue.,ham,otp_code,en
"زين: فاتورتك بقيمة 3,000.00 ر.س جاهزة. يمكنك السداد عبر التطبيق قبل Saturday.",ham,i18n_notice,ar
زين: فاتورتك متأخرة. تجنب قطع الخدمة بالدفع هنا: https://bit.ly/r65666/id,phishing,i18n_notice_twin,ar
رمز التحقق الخاص بك من أبشر هو 635-674. لا تشاركه مع أحد.,ham,i18n_notice,ar
Maybank| Did you make a $34.60 purchase at MIGROS on 5/6? Reply YES or NO.,ham,bank_fraud_check,en
Maybank: fraud alert: $34.60 at MIGROS. Reply with your full card number and expiry to cancel.,phishing,bank_fraud_check_twin,en
"Gojek Alert: your Gojek security code: 559 205. Don't share this with anyone, including Gojek staff.",ham,otp_code,en
Bank of America Alert: your claim 1912093973 has been approved. £230.00 will be paid to your account within 7 days.,ham,insurance_loan,en
"LinkedIn: Your LinkedIn account was used to sign in on a new Android device. If you didn't sign in, change your password at the LinkedIn website.",ham,account_security,en
"[BBVA] We noticed a $2,399.00 charge at COSTCO in Boston. Reply YES if this was you, NO if not. We'll never ask for your PIN.",ham,bank_fraud_check,en
"BBVA: Fraud alert: $2,399.00 at COSTCO. Reply with your full card number and expiry to cancel.",phishing,bank_fraud_check_twin,en
(Santander) Your account XX4326 has a low balance of $23.15. This is the alert you set up.,ham,bank_account_service,en
Twój kod mBank: 8548. Nie udostępniaj go nikomu.,ham,i18n_notice,pl
*Monzo* Your claim 102544 has been approved. $58.20 will be paid to your account within 7 days.,ham,insurance_loan,en
(Monzo) You are pre-approved for a $58.20 loan. Update your payment information to receive it today: m0nzo.site This is an automated message.,phishing,insurance_loan_twin,en
أبشر: تم تجديد رخصة القيادة بنجاح. رقم الطلب 882379.,ham,i18n_notice,ar
*Royal Mail* Your package is out for delivery today. Track it at our app. Msg&data rates may apply.,ham,delivery_notice,en
"Royal Mail Alert: We could not deliver your package. Reschedule and pay the A$2,399.00 redelivery fee: https://rb.gy/v26582",phishing,delivery_notice_twin,en
G-45142601 is your Google verification code.,ham,otp_code,en
Poste Italiane: la tua spedizione 890508 è in consegna oggi. Traccia su poste.it.,ham,i18n_notice,it
"Poste Italiane: pacco in giacenza, spese doganali di 420,00€ da pagare: poste26.club/claim",phishing,i18n_notice_twin,it
"Bizum - Camille paid you 780,00€ ☕. Your balance is $780.00.",ham,p2p_payment,en
Lloyds Pharmacy: it's time for your annual check-up. Book online at the Lloyds Pharmacy website or call the surgery.,ham,appointment,en
"[Hilton] Your ride is complete. 14,99€ charged to card XX5245. Rate Wei in the app.",ham,travel_notice,en
PostNL: uw pakket 997383 wordt morgen tussen 11:15am en 7:30pm bezorgd. Volg het via postnl.nl.,ham,i18n_notice,nl
JNE: paket 831656 sedang dalam pengiriman dan tiba hari ini. Lacak di jne.co.id.,ham,i18n_notice,id
Société Générale: 250693 is your one-time passcode. Do not share it. We will never call to ask for it.,ham,otp_code,en
From QNB: a purchase of C$23.15 at SHELL OIL was approved on your card ending in 6671. Msg ID 5089-11466.,ham,bank_card_txn,en
QNB Alert: C$23.15 was sent from your account XX5963 to an unknown recipient. Stop this payment within 30 min: http://qnb-lagos.vip Msg ID J62606.,phishing,bank_card_txn_twin,en
"Octopus Energy – a power cut is affecting Dubai. Engineers are on site, estimated restoration 3pm.",ham,utility_bill,en
Revolut – a £12.40 ATM withdrawal was made from account *6023 at 13:00. Balance: C$49.99.,ham,bank_card_txn,en
Revolut: Suspicious charge of £12.40 at 7-ELEVEN. Your card is locked. Unlock: https://revolut-secure.icu/verify,phishing,bank_card_txn_twin,en
"Zelle You sent $89.99 to Max. If you didn't authorize this, contact us in the app. Text STOP to end.",ham,p2p_payment,en
"*Zara* Your refund of 64,20€ for order F26910 has been issued to your original payment method.",ham,order_notice,en
SPID| Your ID card is ready for collection at the Milan office. Bring your receipt.,ham,government_notice,en
[SPID] A warrant has been issued in your name. Call 1-877 698 7787 immediately. Questions? Call the number on the back of your card.,phishing,government_notice_twin,en
Dr. Santos's office: we need to reschedule your Friday appointment. Please call us at your convenience to rebook.,ham,appointment,en
Ticketmaster: your tickets for Coldplay on Mon 22 Sep are in your account. Show the barcode at the gate.,ham,reservation_community,en
(Westpac) Please confirm: £18.50 at PETROBRAS on 10/15 09:00. Reply YES to approve or NO to decline. Msg&data rates may apply. Thank you.,ham,bank_fraud_check,en
CAPITAL ONE: Security check: a login to your online banking from a new device in Singapore. Reply YES if this was you.,ham,bank_fraud_check,en
(SGK) Your tax return has been received. Ref KA569048535. No action is needed unless we contact you. Thank you for banking with us.,ham,government_notice,en
*SGK* you have an unpaid fine of A$9.99. Pay today to avoid prosecution: https://u.to/s93472/reactivate,phishing,government_notice_twin,en
"TWITTER: KY1488 — your Twitter confirmation code for a transfer of 2399,00€. Valid 5 min. Questions? Call the number on the back of your card.",ham,otp_code,en
"your one-time code KY1488 was used to authorize 89,99€. If not you, update your payment information: http://e-twitter.vip",phishing,otp_code_twin,en
Your haircut appointment at Studio 9 is 14 Oct 2:45pm. Reply CANCEL to cancel.,ham,appointment,en
SDA – your driver Olivia is 3 stops away. Estimated arrival 13:00.,ham,delivery_notice,en
