id,pool,text,label
n00406,notice_pair_legit,E.ON: su factura de luz de 2.45€ vence el día 28. Pague en la app o en eon.es.,ham
n00407,notice_pair_lure,PLN: سيتم قطع الكهرباء اليوم بسبب فاتورة غير مدفوعة بقيمة 3.5 ريال. سدد الآن: pln-customer-verify.live,phishing
n00408,notice_pair_legit,PLN: فاتورة الكهرباء بقيمة 3.5 ريال تستحق في الـ28. ادفع عبر التطبيق أو pln.com.,ham
n00409,notice_pair_lure,"СДЭК: посылку 6645829044 не доставили, адрес неполный. Подтвердите его здесь: service-account-check.xyz",phishing
n00410,notice_pair_legit,СДЭК: посылку 6645829044 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00411,notice_pair_lure,"Denizbank: bilgileriniz doğrulanamadı, internet bankacılığınız askıya alındı. 24 saat içinde erişimi açın: denizbank-portal-login.cc",phishing
n00412,notice_pair_legit,Denizbank: Pazar günü 02:00-05:00 arası internet bankacılığı bakımda olacaktır. İşlem yapmanıza gerek yok.,ham
n00413,notice_pair_lure,Etsy: a refund of £129.9 is waiting for you. Enter your card details to receive it: etsy-account-check.xyz,phishing
n00414,notice_pair_legit,Etsy: your refund of £129.9 was sent back to the card ending 2130. It can take 5 working days.,ham
n00415,notice_pair_lure,"Regions Bank: to stop the transfer we just blocked, reply with the 755802 code we sent you.",phishing
n00416,notice_pair_legit,Regions Bank: 755802 is your login code. We will never ask you to share it.,ham
n00417,notice_pair_lure,"Postbank: Ihre Daten konnten nicht bestätigt werden, das Online-Banking ist gesperrt. Zugang in 24 Std. freischalten: postbank-verify-now.top",phishing
n00418,notice_pair_legit,Postbank: Am Sonntag von 02:00 bis 05:00 Uhr ist das Online-Banking wegen Wartung nicht erreichbar.,ham
n00419,notice_pair_lure,بنك الرياض: لإيقاف التحويل الذي حجبناه، أرسل الرمز 741516 الذي وصلك.,phishing
n00420,notice_pair_legit,بنك الرياض: 741516 هو رمز الدخول الخاص بك. لن نطلب منك مشاركته أبدًا.,ham
n00421,notice_pair_lure,Duolingo: su plan se renueva hoy por 129.9€ si no lo cancela. Detenga el cobro: duolingo-id-confirm.site,phishing
n00422,notice_pair_legit,Duolingo: su plan se renovará el día 28 por 129.9€. Gestiónelo en la app o en duolingo.es.,ham
n00423,notice_pair_lure,E.ON: your electricity will be cut off today over an unpaid bill of £2.45. Settle now: eon-id-confirm.site,phishing
n00424,notice_pair_legit,E.ON: your electricity bill of £2.45 is due on the 28th. Pay in the app or at eon.com.,ham
n00425,notice_pair_lure,"Audible: Ihr Abo verlängert sich heute für 249.0 €, wenn Sie nicht kündigen. Abbuchung stoppen: audible-billing-update.online",phishing
n00426,notice_pair_legit,Audible: Ihr Abo verlängert sich am 28. für 249.0 €. Verwalten Sie es in der App oder auf audible.de.,ham
n00427,notice_pair_lure,"Совкомбанк: чтобы отменить заблокированный перевод, отправьте в ответ код 695010.",phishing
n00428,notice_pair_legit,Совкомбанк: 695010 — ваш код для входа. Мы никогда не просим его сообщить.,ham
n00429,notice_pair_lure,"GLS: il pacco 9243742070 è fermo, tassa doganale di 3.5 € non pagata. Paga per liberarlo: gls-secure-id.info",phishing
n00430,notice_pair_legit,GLS: il pacco 9243742070 è in consegna oggi tra le 14:00 e le 18:00.,ham
n00431,notice_pair_lure,"Боксберри: посылку 1306647877 не доставили, адрес неполный. Подтвердите его здесь: service-id-confirm.site",phishing
n00432,notice_pair_legit,Боксберри: посылку 1306647877 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00433,notice_pair_lure,"Боксберри: посылку 9633378157 не доставили, адрес неполный. Подтвердите его здесь: rb.gy/2tg95e",phishing
n00434,notice_pair_legit,Боксберри: посылку 9633378157 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00435,notice_pair_lure,بنك الجزيرة: تمت الموافقة على دفعة 1.99 ريال لتاجر جديد من البطاقة 1974. ألغها هنا: rb.gy/b99rqu,phishing
n00436,notice_pair_legit,بنك الجزيرة: تم خصم 1.99 ريال من بطاقتك 1974. إذا لم تتعرف على العملية اتصل بالرقم خلف البطاقة.,ham
n00437,notice_pair_lure,Zalando : un remboursement de 249.0 € vous attend. Saisissez vos coordonnées bancaires : is.gd/kh46fs,phishing
n00438,notice_pair_legit,Zalando : votre remboursement de 249.0 € a été envoyé sur la carte 5983. Comptez 5 jours ouvrés.,ham
n00439,notice_pair_lure,LCL : paiement de 3.5 € autorisé chez un nouveau commerçant avec la carte 6518. Annulez ici : lcl-portal-login.cc,phishing
n00440,notice_pair_legit,"LCL : 3.5 € débités aujourd'hui de la carte 6518. En cas de doute, appelez le numéro au dos de la carte.",ham
n00441,notice_pair_lure,Audible: su plan se renueva hoy por 249.0€ si no lo cancela. Detenga el cobro: audible-verify-now.top,phishing
n00442,notice_pair_legit,Audible: su plan se renovará el día 28 por 249.0€. Gestiónelo en la app o en audible.es.,ham
n00443,notice_pair_lure,"Hermes: Paket 958464777726 wird zurückgehalten, Zollgebühr von 48.0 € offen. Zum Freigeben zahlen: is.gd/uueesp",phishing
n00444,notice_pair_legit,Hermes: Paket 958464777726 wird heute zwischen 14:00 und 18:00 Uhr zugestellt.,ham
n00445,notice_pair_lure,"SDA: il pacco 0776137214 è fermo, tassa doganale di 9.9 € non pagata. Paga per liberarlo: sda-verify-now.top",phishing
n00446,notice_pair_legit,SDA: il pacco 0776137214 è in consegna oggi tra le 14:00 e le 18:00.,ham
n00447,notice_pair_lure,"Spotify: подписка продлится сегодня за 220 ₽, если не отменить. Остановить списание: spotify-customer-verify.live",phishing
n00448,notice_pair_legit,Spotify: подписка продлится 28-го за 220 ₽. Управление в приложении или на spotify.ru.,ham
n00449,notice_pair_lure,AliExpress: pengembalian dana Rp31840 menunggu Anda. Masukkan data kartu untuk menerimanya: aliexpress-id-confirm.site,phishing
n00450,notice_pair_legit,AliExpress: dana Rp31840 telah dikembalikan ke kartu 6620. Proses hingga 5 hari kerja.,ham
n00451,notice_pair_lure,"Mondial Relay : le colis 4064182152 est bloqué, frais de douane de 19.99 € impayés. Payez pour le libérer : mondialrelay-portal-login.cc",phishing
n00452,notice_pair_legit,Mondial Relay : votre colis 4064182152 sera livré aujourd'hui entre 14h00 et 18h00.,ham
n00453,notice_pair_lure,"Strava: подписка продлится сегодня за 891 ₽, если не отменить. Остановить списание: rb.gy/q92a8q",phishing
n00454,notice_pair_legit,Strava: подписка продлится 28-го за 891 ₽. Управление в приложении или на strava.ru.,ham
n00455,notice_pair_lure,Etsy: вам положен возврат 1799 ₽. Введите данные карты для получения: t.ly/p4vy9y,phishing
n00456,notice_pair_legit,Etsy: возврат 1799 ₽ отправлен на карту 5484. Зачисление занимает до 5 рабочих дней.,ham
n00457,notice_pair_lure,PLN : votre électricité sera coupée aujourd'hui pour une facture impayée de 249.0 €. Régularisez : is.gd/z3wjah,phishing
n00458,notice_pair_legit,PLN : votre facture d'électricité de 249.0 € est due le 28. Payez dans l'application ou sur pln.fr.,ham
n00459,notice_pair_lure,Shein: un rimborso di 249.0 € ti aspetta. Inserisci i dati della carta per riceverlo: shein-id-confirm.site,phishing
n00460,notice_pair_legit,Shein: il rimborso di 249.0 € è stato inviato sulla carta 8770. Possono servire 5 giorni lavorativi.,ham
n00461,notice_pair_lure,Spotify: your plan renews today for £1.99 unless you cancel. Stop the charge: spotify-account-check.xyz,phishing
n00462,notice_pair_legit,Spotify: your plan renews on the 28th for £1.99. Manage it in the app or at spotify.com.,ham
n00463,notice_pair_lure,"LCL : pour annuler le virement que nous avons bloqué, répondez avec le code 899063.",phishing
n00464,notice_pair_legit,LCL : 899063 est votre code de connexion. Nous ne vous le demanderons jamais.,ham
n00465,notice_pair_lure,"Почта: посылка 468475781153 задержана, таможенный сбор 1116 ₽ не оплачен. Оплатите для выдачи: service-verify-now.top",phishing
n00466,notice_pair_legit,Почта: посылка 468475781153 будет доставлена сегодня с 14:00 до 18:00.,ham
n00467,notice_pair_lure,E.ON : votre électricité sera coupée aujourd'hui pour une facture impayée de 2.45 €. Régularisez : shorturl.at/4km8bq,phishing
n00468,notice_pair_legit,E.ON : votre facture d'électricité de 2.45 € est due le 28. Payez dans l'application ou sur eon.fr.,ham
n00469,notice_pair_lure,Iberdrola : votre électricité sera coupée aujourd'hui pour une facture impayée de 24.5 €. Régularisez : iberdrola-portal-login.cc,phishing
n00470,notice_pair_legit,Iberdrola : votre facture d'électricité de 24.5 € est due le 28. Payez dans l'application ou sur iberdrola.fr.,ham
n00471,notice_pair_lure,EDF: Ihr Strom wird heute wegen einer offenen Rechnung über 9.9 € abgestellt. Jetzt begleichen: edf-billing-update.online,phishing
n00472,notice_pair_legit,EDF: Ihre Stromrechnung über 9.9 € ist am 28. fällig. Zahlung in der App oder auf edf.de.,ham
n00473,notice_pair_lure,Strava: su plan se renueva hoy por 249.0€ si no lo cancela. Detenga el cobro: rb.gy/mqmkp3,phishing
n00474,notice_pair_legit,Strava: su plan se renovará el día 28 por 249.0€. Gestiónelo en la app o en strava.es.,ham
n00475,notice_pair_lure,"Боксберри: посылку 4221753933 не доставили, адрес неполный. Подтвердите его здесь: service-billing-update.online",phishing
n00476,notice_pair_legit,Боксберри: посылку 4221753933 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00477,notice_pair_lure,"Уралсиб: не удалось подтвердить ваши данные, интернет-банк заблокирован. Восстановите доступ за 24 часа: service-customer-verify.live",phishing
n00478,notice_pair_legit,Уралсиб: в воскресенье с 02:00 до 05:00 интернет-банк будет недоступен из-за техработ.,ham
n00479,notice_pair_lure,Credem: pagamento di 129.9 € autorizzato presso un nuovo esercente con la carta 8519. Annulla qui: shorturl.at/5tz8gf,phishing
n00480,notice_pair_legit,"Credem: addebito di 129.9 € sulla carta 8519. Se non lo riconosci, chiama il numero sul retro della carta.",ham
n00481,notice_pair_lure,"Colissimo : colis 4256339782 non livré, adresse incomplète. Confirmez-la ici : is.gd/zdsxa4",phishing
n00482,notice_pair_legit,Colissimo : colis 4256339782 non livré. Il reste 7 jours à votre point relais.,ham
n00483,notice_pair_lure,Disney+: su plan se renueva hoy por 249.0€ si no lo cancela. Detenga el cobro: cutt.ly/q7es3s,phishing
n00484,notice_pair_legit,Disney+: su plan se renovará el día 28 por 249.0€. Gestiónelo en la app o en disney.es.,ham
n00485,notice_pair_lure,Audible: paket Anda diperpanjang hari ini seharga Rp2078400 kecuali dibatalkan. Hentikan tagihan: audible-billing-update.online,phishing
n00486,notice_pair_legit,Audible: paket Anda diperpanjang tanggal 28 seharga Rp2078400. Kelola di aplikasi atau audible.co.id.,ham
n00487,notice_pair_lure,"Caisse d'Epargne : pour annuler le virement que nous avons bloqué, répondez avec le code 144344.",phishing
n00488,notice_pair_legit,Caisse d'Epargne : 144344 est votre code de connexion. Nous ne vous le demanderons jamais.,ham
n00489,notice_pair_lure,Şekerbank: 5407 ile biten kartınızdan yeni bir üye iş yerine 67 TL ödeme onaylandı. Buradan iptal edin: is.gd/bxfrxf,phishing
n00490,notice_pair_legit,Şekerbank: 5407 ile biten kartınızdan 67 TL tutarında işlem yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.,ham
n00491,notice_pair_lure,"Duolingo: Ihr Abo verlängert sich heute für 19.99 €, wenn Sie nicht kündigen. Abbuchung stoppen: duolingo-verify-now.top",phishing
n00492,notice_pair_legit,Duolingo: Ihr Abo verlängert sich am 28. für 19.99 €. Verwalten Sie es in der App oder auf duolingo.de.,ham
n00493,notice_pair_lure,Denizbank: 5911 ile biten kartınızdan yeni bir üye iş yerine 336 TL ödeme onaylandı. Buradan iptal edin: denizbank-account-check.xyz,phishing
n00494,notice_pair_legit,Denizbank: 5911 ile biten kartınızdan 336 TL tutarında işlem yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.,ham
n00495,notice_pair_lure,Volksbank: Zahlung über 12.4 € an einen neuen Händler mit Karte 9358 freigegeben. Hier stornieren: rb.gy/bsagsr,phishing
n00496,notice_pair_legit,Volksbank: 12.4 € wurden heute von Karte 9358 abgebucht. Bei Fragen nutzen Sie die Nummer auf Ihrer Karte.,ham
n00497,notice_pair_lure,Strava: su plan se renueva hoy por 1.99€ si no lo cancela. Detenga el cobro: rb.gy/2fzrp2,phishing
n00498,notice_pair_legit,Strava: su plan se renovará el día 28 por 1.99€. Gestiónelo en la app o en strava.es.,ham
n00499,notice_pair_lure,"Боксберри: посылку 103130255879 не доставили, адрес неполный. Подтвердите его здесь: service-billing-update.online",phishing
n00500,notice_pair_legit,Боксберри: посылку 103130255879 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00501,notice_pair_lure,SDA: pacco 017906869810 non consegnato per indirizzo incompleto. Confermalo qui: sda-secure-id.info,phishing
n00502,notice_pair_legit,SDA: pacco 017906869810 non consegnato. Resta 7 giorni presso il punto di ritiro.,ham
n00503,notice_pair_lure,Denizbank: 3454 ile biten kartınızdan yeni bir üye iş yerine 8466 TL ödeme onaylandı. Buradan iptal edin: shorturl.at/8mr8th,phishing
n00504,notice_pair_legit,Denizbank: 3454 ile biten kartınızdan 8466 TL tutarında işlem yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.,ham
n00505,notice_pair_lure,DHL Parcel: pakket 6373207372 is niet bezorgd omdat het adres onvolledig is. Bevestig het hier: dhlparcel-id-confirm.site,phishing
n00506,notice_pair_legit,DHL Parcel: pakket 6373207372 is niet bezorgd en ligt 7 dagen klaar in het depot.,ham
n00507,notice_pair_lure,"LCL : pour annuler le virement que nous avons bloqué, répondez avec le code 8610.",phishing
n00508,notice_pair_legit,LCL : 8610 est votre code de connexion. Nous ne vous le demanderons jamais.,ham
n00509,notice_pair_lure,"СДЭК: посылку 306598478536 не доставили, адрес неполный. Подтвердите его здесь: service-secure-id.info",phishing
n00510,notice_pair_legit,СДЭК: посылку 306598478536 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00511,notice_pair_lure,"Strava: Ihr Abo verlängert sich heute für 12.4 €, wenn Sie nicht kündigen. Abbuchung stoppen: shorturl.at/uy5dra",phishing
n00512,notice_pair_legit,Strava: Ihr Abo verlängert sich am 28. für 12.4 €. Verwalten Sie es in der App oder auf strava.de.,ham
n00513,notice_pair_lure,MRW: no pudimos entregar el paquete 025065736369 porque la dirección está incompleta. Confírmela aquí: rb.gy/p8yj27,phishing
n00514,notice_pair_legit,MRW: no pudimos entregar el paquete 025065736369. Queda 7 días en su oficina local.,ham
n00515,notice_pair_lure,AliExpress : un remboursement de 24.5 € vous attend. Saisissez vos coordonnées bancaires : aliexpress-id-confirm.site,phishing
n00516,notice_pair_legit,AliExpress : votre remboursement de 24.5 € a été envoyé sur la carte 3659. Comptez 5 jours ouvrés.,ham
n00517,notice_pair_lure,Crédit Mutuel : paiement de 3.5 € autorisé chez un nouveau commerçant avec la carte 5236. Annulez ici : crditmutuel-portal-login.cc,phishing
n00518,notice_pair_legit,"Crédit Mutuel : 3.5 € débités aujourd'hui de la carte 5236. En cas de doute, appelez le numéro au dos de la carte.",ham
n00519,notice_pair_lure,"DHL Parcel: pakket 962324705267 is vastgehouden, douanekosten van €129.9 openstaand. Betaal om vrij te geven: cutt.ly/grggg6",phishing
n00520,notice_pair_legit,DHL Parcel: uw pakket 962324705267 wordt vandaag tussen 14:00 en 18:00 bezorgd.,ham
n00521,notice_pair_lure,Nacex: el paquete 0954143133 está retenido por una tasa aduanera de 19.99€. Pague para liberarlo: nacex-billing-update.online,phishing
n00522,notice_pair_legit,Nacex: su paquete 0954143133 sale hoy a reparto entre las 14:00 y las 18:00.,ham
n00523,notice_pair_lure,Iberdrola : votre électricité sera coupée aujourd'hui pour une facture impayée de 48.0 €. Régularisez : iberdrola-portal-login.cc,phishing
n00524,notice_pair_legit,Iberdrola : votre facture d'électricité de 48.0 € est due le 28. Payez dans l'application ou sur iberdrola.fr.,ham
n00525,notice_pair_lure,GLS: pacco 527763119055 non consegnato per indirizzo incompleto. Confermalo qui: gls-customer-verify.live,phishing
n00526,notice_pair_legit,GLS: pacco 527763119055 non consegnato. Resta 7 giorni presso il punto di ritiro.,ham
n00527,notice_pair_lure,بنك الرياض: لإيقاف التحويل الذي حجبناه، أرسل الرمز 499418 الذي وصلك.,phishing
n00528,notice_pair_legit,بنك الرياض: 499418 هو رمز الدخول الخاص بك. لن نطلب منك مشاركته أبدًا.,ham
n00529,notice_pair_lure,Enel: listrik Anda akan diputus hari ini karena tagihan Rp39200 belum dibayar. Bayar sekarang: enel-secure-id.info,phishing
n00530,notice_pair_legit,Enel: tagihan listrik Rp39200 jatuh tempo tanggal 28. Bayar di aplikasi atau enel.co.id.,ham
n00531,notice_pair_lure,Shein: un rimborso di 19.99 € ti aspetta. Inserisci i dati della carta per riceverlo: shein-verify-now.top,phishing
n00532,notice_pair_legit,Shein: il rimborso di 19.99 € è stato inviato sulla carta 7198. Possono servire 5 giorni lavorativi.,ham
n00533,notice_pair_lure,Duolingo: paket Anda diperpanjang hari ini seharga Rp56000 kecuali dibatalkan. Hentikan tagihan: t.ly/6g5ghm,phishing
n00534,notice_pair_legit,Duolingo: paket Anda diperpanjang tanggal 28 seharga Rp56000. Kelola di aplikasi atau duolingo.co.id.,ham
n00535,notice_pair_lure,Zalando : un remboursement de 3.5 € vous attend. Saisissez vos coordonnées bancaires : zalando-verify-now.top,phishing
n00536,notice_pair_legit,Zalando : votre remboursement de 3.5 € a été envoyé sur la carte 5233. Comptez 5 jours ouvrés.,ham
n00537,notice_pair_lure,Enel: Ihr Strom wird heute wegen einer offenen Rechnung über 48.0 € abgestellt. Jetzt begleichen: rb.gy/ynukr5,phishing
n00538,notice_pair_legit,Enel: Ihre Stromrechnung über 48.0 € ist am 28. fällig. Zahlung in der App oder auf enel.de.,ham
n00539,notice_pair_lure,"AnterAja: paket 323678686012 tertahan, biaya bea masuk Rp158400 belum dibayar. Bayar untuk melepaskan: is.gd/knk3dy",phishing
n00540,notice_pair_legit,AnterAja: paket 323678686012 dalam pengiriman hari ini pukul 14.00-18.00.,ham
n00541,notice_pair_lure,PLN: listrik Anda akan diputus hari ini karena tagihan Rp56000 belum dibayar. Bayar sekarang: pln-billing-update.online,phishing
n00542,notice_pair_legit,PLN: tagihan listrik Rp56000 jatuh tempo tanggal 28. Bayar di aplikasi atau pln.co.id.,ham
n00543,notice_pair_lure,Spotify: il tuo piano si rinnova oggi a 19.99 € se non lo annulli. Blocca l'addebito: spotify-billing-update.online,phishing
n00544,notice_pair_legit,Spotify: il tuo piano si rinnova il 28 a 19.99 €. Gestiscilo nell'app o su spotify.it.,ham
n00545,notice_pair_lure,Iberdrola: hoy se cortará la luz por una factura impagada de 1.99€. Regularice ahora: is.gd/gv8nq7,phishing
n00546,notice_pair_legit,Iberdrola: su factura de luz de 1.99€ vence el día 28. Pague en la app o en iberdrola.es.,ham
n00547,notice_pair_lure,"Poste Delivery: il pacco 454060810301 è fermo, tassa doganale di 12.4 € non pagata. Paga per liberarlo: postedeliver-portal-login.cc",phishing
n00548,notice_pair_legit,Poste Delivery: il pacco 454060810301 è in consegna oggi tra le 14:00 e le 18:00.,ham
n00549,notice_pair_lure,LCL : paiement de 249.0 € autorisé chez un nouveau commerçant avec la carte 3485. Annulez ici : is.gd/c34z88,phishing
n00550,notice_pair_legit,"LCL : 249.0 € débités aujourd'hui de la carte 3485. En cas de doute, appelez le numéro au dos de la carte.",ham
n00551,notice_pair_lure,"Targobank: Ihre Daten konnten nicht bestätigt werden, das Online-Banking ist gesperrt. Zugang in 24 Std. freischalten: is.gd/avuezp",phishing
n00552,notice_pair_legit,Targobank: Am Sonntag von 02:00 bis 05:00 Uhr ist das Online-Banking wegen Wartung nicht erreichbar.,ham
n00553,notice_pair_lure,"AnterAja: paket 820437023158 tertahan, biaya bea masuk Rp158400 belum dibayar. Bayar untuk melepaskan: cutt.ly/67nexr",phishing
n00554,notice_pair_legit,AnterAja: paket 820437023158 dalam pengiriman hari ini pukul 14.00-18.00.,ham
n00555,notice_pair_lure,"Росбанк: не удалось подтвердить ваши данные, интернет-банк заблокирован. Восстановите доступ за 24 часа: is.gd/yapqds",phishing
n00556,notice_pair_legit,Росбанк: в воскресенье с 02:00 до 05:00 интернет-банк будет недоступен из-за техработ.,ham
n00557,notice_pair_lure,AliExpress: eine Rückerstattung von 1.99 € wartet auf Sie. Kartendaten eingeben zum Erhalt: is.gd/sn9u7p,phishing
n00558,notice_pair_legit,AliExpress: Ihre Rückerstattung über 1.99 € ging an die Karte 8036. Die Gutschrift dauert bis zu 5 Werktage.,ham
n00559,notice_pair_lure,Iberdrola: 8466 TL tutarındaki ödenmemiş fatura nedeniyle elektriğiniz bugün kesilecek. Şimdi ödeyin: cutt.ly/ty2ny6,phishing
n00560,notice_pair_legit,Iberdrola: 8466 TL tutarındaki elektrik faturanızın son ödeme günü ayın 28'i. Uygulamadan ödeyebilirsiniz.,ham
n00561,notice_pair_lure,"Боксберри: посылку 256178819913 не доставили, адрес неполный. Подтвердите его здесь: service-billing-update.online",phishing
n00562,notice_pair_legit,Боксберри: посылку 256178819913 не доставили. Она ждёт вас в отделении 7 дней.,ham
n00563,notice_pair_lure,Banca Sella: pagamento di 249.0 € autorizzato presso un nuovo esercente con la carta 8327. Annulla qui: shorturl.at/uekhh3,phishing
n00564,notice_pair_legit,"Banca Sella: addebito di 249.0 € sulla carta 8327. Se non lo riconosci, chiama il numero sul retro della carta.",ham
n00565,notice_pair_lure,EDF: 4416 TL tutarındaki ödenmemiş fatura nedeniyle elektriğiniz bugün kesilecek. Şimdi ödeyin: edf-customer-verify.live,phishing
n00566,notice_pair_legit,EDF: 4416 TL tutarındaki elektrik faturanızın son ödeme günü ayın 28'i. Uygulamadan ödeyebilirsiniz.,ham
n00567,notice_pair_lure,"Bank Permata: untuk membatalkan transfer yang kami blokir, balas dengan kode 440394.",phishing
n00568,notice_pair_legit,Bank Permata: 440394 adalah kode masuk Anda. Kami tidak pernah meminta kode ini.,ham
n00569,notice_pair_lure,Shein: un rimborso di 3.5 € ti aspetta. Inserisci i dati della carta per riceverlo: is.gd/r3bjbk,phishing
n00570,notice_pair_legit,Shein: il rimborso di 3.5 € è stato inviato sulla carta 8122. Possono servire 5 giorni lavorativi.,ham
n00571,notice_pair_lure,Abanca: no hemos podido verificar sus datos y su banca online queda suspendida. Restablezca el acceso en 24h: is.gd/cf6627,phishing
n00572,notice_pair_legit,Abanca: su banca online estará en mantenimiento el domingo de 02:00 a 05:00. No necesita hacer nada.,ham
n00573,notice_pair_lure,"Совкомбанк: чтобы отменить заблокированный перевод, отправьте в ответ код 799089.",phishing
n00574,notice_pair_legit,Совкомбанк: 799089 — ваш код для входа. Мы никогда не просим его сообщить.,ham
n00575,notice_pair_lure,"Halifax: to stop the transfer we just blocked, reply with the 256377 code we sent you.",phishing
n00576,notice_pair_legit,Halifax: 256377 is your login code. We will never ask you to share it.,ham
n00577,notice_pair_lure,Shein: pengembalian dana Rp39200 menunggu Anda. Masukkan data kartu untuk menerimanya: shein-id-confirm.site,phishing
n00578,notice_pair_legit,Shein: dana Rp39200 telah dikembalikan ke kartu 7472. Proses hingga 5 hari kerja.,ham
n00579,notice_pair_lure,"Боксберри: посылка 2349742769 задержана, таможенный сбор 11691 ₽ не оплачен. Оплатите для выдачи: service-account-check.xyz",phishing
n00580,notice_pair_legit,Боксберри: посылка 2349742769 будет доставлена сегодня с 14:00 до 18:00.,ham
n00581,notice_pair_lure,"Halifax: to stop the transfer we just blocked, reply with the 761215 code we sent you.",phishing
n00582,notice_pair_legit,Halifax: 761215 is your login code. We will never ask you to share it.,ham
n00583,notice_pair_lure,"Targobank: um die soeben gestoppte Überweisung zu stornieren, antworten Sie mit dem Code 53734.",phishing
n00584,notice_pair_legit,Targobank: 53734 ist Ihr Anmeldecode. Wir fragen Sie nie nach diesem Code.,ham
n00585,notice_pair_lure,Halifax: a payment of £3.5 to a new merchant was approved on card ending 7280. Cancel it here: halifax-verify-now.top,phishing
n00586,notice_pair_legit,"Halifax: £3.5 was debited from card ending 7280 today. If you do not recognise it, call the number on your card.",ham
n00587,notice_pair_lure,Poste Delivery: pacco 3767726391 non consegnato per indirizzo incompleto. Confermalo qui: shorturl.at/jtm5rg,phishing
n00588,notice_pair_legit,Poste Delivery: pacco 3767726391 non consegnato. Resta 7 giorni presso il punto di ritiro.,ham
n00589,notice_pair_lure,Etsy : un remboursement de 2.45 € vous attend. Saisissez vos coordonnées bancaires : etsy-account-check.xyz,phishing
n00590,notice_pair_legit,Etsy : votre remboursement de 2.45 € a été envoyé sur la carte 6638. Comptez 5 jours ouvrés.,ham
n00591,notice_pair_lure,"Volksbank: Ihre Daten konnten nicht bestätigt werden, das Online-Banking ist gesperrt. Zugang in 24 Std. freischalten: volksbank-account-check.xyz",phishing
n00592,notice_pair_legit,Volksbank: Am Sonntag von 02:00 bis 05:00 Uhr ist das Online-Banking wegen Wartung nicht erreichbar.,ham
n00593,notice_pair_lure,"Spotify: Ihr Abo verlängert sich heute für 48.0 €, wenn Sie nicht kündigen. Abbuchung stoppen: spotify-account-check.xyz",phishing
n00594,notice_pair_legit,Spotify: Ihr Abo verlängert sich am 28. für 48.0 €. Verwalten Sie es in der App oder auf spotify.de.,ham
n00595,notice_pair_lure,"Strava: Ihr Abo verlängert sich heute für 24.5 €, wenn Sie nicht kündigen. Abbuchung stoppen: cutt.ly/vqnqvf",phishing
n00596,notice_pair_legit,Strava: Ihr Abo verlängert sich am 28. für 24.5 €. Verwalten Sie es in der App oder auf strava.de.,ham
n00597,notice_pair_lure,"Bankinter: para detener la transferencia que hemos bloqueado, responda con el código 944792 que le enviamos.",phishing
n00598,notice_pair_legit,Bankinter: 944792 es su código de acceso. Nunca le pediremos que lo comparta.,ham
n00599,notice_pair_lure,AliExpress: pengembalian dana Rp392000 menunggu Anda. Masukkan data kartu untuk menerimanya: aliexpress-id-confirm.site,phishing
n00600,notice_pair_legit,AliExpress: dana Rp392000 telah dikembalikan ke kartu 7125. Proses hingga 5 hari kerja.,ham
n00601,notice_pair_lure,PLN: hoy se cortará la luz por una factura impagada de 9.9€. Regularice ahora: is.gd/mdrfh7,phishing
n00602,notice_pair_legit,PLN: su factura de luz de 9.9€ vence el día 28. Pague en la app o en pln.es.,ham
n00603,notice_pair_lure,Yodel: we could not deliver parcel 6684905985 because the address is incomplete. Confirm it here: yodel-customer-verify.live,phishing
n00604,notice_pair_legit,Yodel: parcel 6684905985 could not be delivered. It is waiting at your local depot for 7 days.,ham
n00605,notice_pair_lure,SDA: pacco 724887118524 non consegnato per indirizzo incompleto. Confermalo qui: sda-account-check.xyz,phishing
n00606,notice_pair_legit,SDA: pacco 724887118524 non consegnato. Resta 7 giorni presso il punto di ritiro.,ham
n00607,notice_pair_lure,Zalando : un remboursement de 2.45 € vous attend. Saisissez vos coordonnées bancaires : t.ly/npwufq,phishing
n00608,notice_pair_legit,Zalando : votre remboursement de 2.45 € a été envoyé sur la carte 1305. Comptez 5 jours ouvrés.,ham
n00609,notice_pair_lure,OCBC NISP: pembayaran Rp158400 ke merchant baru dari kartu 8946 disetujui. Batalkan di sini: ocbcnisp-id-confirm.site,phishing
n00610,notice_pair_legit,"OCBC NISP: transaksi Rp158400 pada kartu 8946 berhasil. Jika bukan Anda, hubungi nomor di belakang kartu.",ham
n00611,notice_pair_lure,Booking: eine Rückerstattung von 3.5 € wartet auf Sie. Kartendaten eingeben zum Erhalt: cutt.ly/73uvzz,phishing
n00612,notice_pair_legit,Booking: Ihre Rückerstattung über 3.5 € ging an die Karte 6789. Die Gutschrift dauert bis zu 5 Werktage.,ham
n00613,notice_pair_lure,Shein: pengembalian dana Rp392000 menunggu Anda. Masukkan data kartu untuk menerimanya: shein-billing-update.online,phishing
