id,pool,text,label
a01125,ads_spam,"வங்கிக்கு இழுப்பைச் செய்யவும் வங்கி xxx என்பதில் இல்லை விவரம் xxx இல்லை கணக்கீடு எண் 7390685xxx, செய்துவிட்டால் இந்த எண்ணை SMS மூலம் அறியவும்!",spam
a01126,ads_spam,ඔබ නොමැතිව මුනින් IRS එකට වලව්ව කර යෙදෙන්න https://tinyurl.com/8845,spam
a01127,ads_spam,"GRATIS per la prima settimana! Il suono Nokia n. 1 per il tuo cellulare ogni settimana, basta inviare un SMS con NOKIA al 8077. Inizia a mandare messaggi e informa i tuoi amici. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/suoneria",spam
a01128,ads_spam,"Seseorang yang Anda kenal telah meminta layanan kencan kami untuk menghubungi Anda! Tidak bisa menebak siapa? HUBUNGI 09058097189 SEKARANG semua akan terungkap. POBox 6, LS15HB 150p",spam
a01129,ads_spam,"Voulez-vous gagner une rencontre avec Westlife pour vous ou un ami ? À quel tour sont-ils actuellement ? 1) Unbreakable, 2) Untamed, 3) Unkempt. Textez 1, 2 ou 3 au 83049. Coût 50p + coût standard du SMS.",spam
a01130,ads_spam,"යන්න ඇති 'Update_Now' - ඔරන්ජ් ටැරිෆ්‌ස් කිරීමේදී දෙපන් අංක 2ක් සහ 1000 ටෙක්ට්‌ස් තත්ව. නවතම Motorola, SonyEricsson & Nokia සහ Bluetooth නෙතොම! මෙවන් හඳුන බාරගවීම MobileUpd8 ට අපගේ 08000839402 අංකට අපෙන් අළතුරින් ලබාගැනීමෙන් පසුව/!YHL",spam
a01131,ads_spam,"உங்களுக்கு O2 பயனராக அவசரமான, முக்கிய தகவல். இன்று உங்கள் அதிசயத்தின் நாள்! அதிக அறிய காரணம் HTTP://WWW.URAWINNER.COM இல் உள்ளது ஒரு அற்புதமான ஆச்சர்யம் உங்களுக்கு காத்திருக்கிறது.",spam
a01132,ads_spam,නක් මේ පියා. පිළිගත් පියාගේ මුදල 500රු අයදුම්කරන්න ගාස්කිරීමට 0385-0100-7302-504 a / n Yanti අංකයට අයිතියක්. පිළිගත් පියා පොලිසියට අනික් පණහැසිය හැක. පසුව සුමිත් කරන්න,spam
a01133,ads_spam,07732584351 - Rodger Burns - MSG = Abbiamo cercato di chiamarti riguardo alla tua risposta al nostro sms per un telefono Nokia gratuito + una videocamera gratuita. Per favore chiama ora 08000930705 per la consegna domani.,spam
a01134,ads_spam,"عزيزي العميل، 

مبروك! لقد حصلت على كوبون توفير لرحلة الحج بقيمة 100 مليون روبية من شركة قهوة الزنجبيل في عيدها الـ 61، برقم البن الشخصي 25efg477r. لمزيد من المعلومات، يرجى الاتصال بالرقم التالي: 082374432257. 

مع خالص التحية، 
PT. SIDOMUNCUL",spam
a01135,ads_spam,Kamera - Sie erhalten eine SiPix Digitalkamera! Rufen Sie 09061221066 von einem Festnetztelefon aus. Lieferung innerhalb von 28 Tagen.,spam
a01136,ads_spam,URGENTE! Il tuo cellulare è stato premiato con un Bonus Caller di £1.500 il 27/6/03. Il nostro ultimo tentativo di contattarti! Chiama 08714714011,spam
a01137,ads_spam,"Eres un ganador. Has sido seleccionado especialmente para recibir £1000 o unas vacaciones de 4 estrellas (incluyendo vuelos). Habla con un operador en vivo para reclamar, llama al 087127781091 a 10p/min (mayores de 18 años).",spam
a01138,ads_spam,"URGENT! Your mobile number *************** WON a Â£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",spam
a01139,ads_spam,"¡GANADOR! Como cliente valorado de la red, ¡has sido seleccionado para recibir un premio de ¬£900! Para reclamarlo, llama al 09061701461. Código de reclamación KL341. Válido solo por 12 horas.",spam
a01140,ads_spam,Penjualan Musim Panas! Beli satu dapat satu gratis untuk semua pakaian pantai di TrendyStyles. Belanja sekarang di www.trendystyles.com/sale10,spam
a01141,ads_spam,"Obtén un BONO DE SALDO de 50rb si recargas los domingos, la recarga comienza desde 10rb. Ktk: ENVÍO GRATUITO al 123. Guía: escribe PAN envía al 123. Para verificar el bono, presiona *555*3#",spam
a01142,ads_spam,"Querido Matthew, por favor llama al 09063440451 desde una línea fija. Tu vacaciones gratuitas de 4 estrellas en Tenerife o £1000 en EFECTIVO esperan ser recogidos. ppm150 SAE T&Cs Box334 SK38XH.",spam
a01143,ads_spam,Поздравляю! Ваш бесплатный пакет BBM активирован. Пакет BBM действителен в течение 30 дней.,spam
a01144,ads_spam,"Вам гарантирован последний телефон Nokia, плеер iPod MP3 на 40 ГБ или приз в размере £500! Отправьте слово: СОБРАТЬ на номер 83355! Условия: LLC NY-USA 150р/сообщение получено18+",spam
a01145,ads_spam,Kamu adalah pemenang yang telah dipilih khusus untuk menerima ¬£1000 atau liburan bintang 4 (termasuk tiket pesawat). Bicaralah dengan operator langsung untuk klaim 0871277810910p/menit (18+).,spam
a01146,ads_spam,تذكير من O2: للحصول على رصيد اتصال مجاني بقيمة 2.50 جنيهًا وتفاصيل لعروض رائعة، يرجى الرد على هذه الرسالة بالإسم الصحيح، رقم المنزل، والرمز البريدي.,spam
a01147,ads_spam,"Vous avez GAGNÉ une somme garantie de 1000 £ en espèces ou un prix de 2000 £. Pour réclamer votre prix, appelez notre représentant du service clientèle au 08714712394 entre 10h et 19h.",spam
a01148,ads_spam,PT.BNI (පරසෙරෝ) ටීබීකේ. පාවිච්චිවල ඔබගේ ගිය සන්කඩය රු. 27කට. මග රසිකි Bni Taplus. අංකය පරාසල 02599875 කිරීම සදහා ක්ලික් කරන්න www.bnitaplus46.tk,spam
a01149,ads_spam,"87077: Starten Sie eine neue Saison mit 2 Wochen KOSTENLOSEN Zielen und Neuigkeiten auf Ihrem Mobiltelefon! Senden Sie Ihren Vereinsnamen an 87077, z.B. VILLA an 87077.",spam
a01150,ads_spam,"Single sexy ti stanno aspettando! Invia un SMS con la tua ETÀ seguita dal tuo SESSO come M o F, per esempio 23F. Per gli uomini gay invia la tua ETÀ seguita da G, ad esempio 23G.",spam
a01151,ads_spam,Nanti kalau mau di bayar/di transfer harap hubungi dulu atasan saya Bpk ARDIANSA no tlp; 085797136879 soalnya ada perubahan pembayaran trima kasih.,spam
a01152,ads_spam,"Nuestros registros indican que puedes tener derecho a 3750 libras por el accidente que tuviste. Para reclamar gratuitamente, responde con SÍ a este mensaje. Para cancelar, envía STOP.",spam
a01153,ads_spam,"De acuerdo. Repito, simplemente escribe la palabra ok en tu teléfono móvil y envía.",spam
a01154,ads_spam,"URGENT! Kami mencoba menghubungi Anda, U. Hasil undian hari ini menunjukkan bahwa Anda telah memenangkan hadiah ¬£2000 DIJAMIN. Hubungi 09066358361 dari telepon rumah. Klaim Y87. Berlaku selama 12 jam saja",spam
a01155,ads_spam,"மாற்றத்தை அனுமதிக்கும் பரிந்துரை MKIOS அனைத்து ஆப்பரேட்டர்களுக்கான V5=4500, V10=8500, V20=18rb, V25=23rb, V50=45rb, V100=90rb விலைக்கு படியெட்டுகிறது படிவம் மற்றும் மின்னூல் படிவம் 087888366677 க்கு படிவம் அனுப்புகிறது.",spam
a01156,ads_spam,"Vous avez gagné des billets pour la FINALE de l'EURO2004 ou £800 EN ESPÈCES, pour les obtenir, APPELEZ le 09058099801 b4190604, POBOX 7876150ppm",spam
a01157,ads_spam,"449050000301 Vous avez gagné un prix de 2 000 £ ! Pour réclamer, appelez le 09050000301.",spam
a01158,ads_spam,Veux-tu baiser ce soir ? Veux-tu recevoir les vrais endroits de Dogging directement sur ton mobile ? Rejoins le plus grand réseau de Dogging du Royaume-Uni. Envoie un SMS avec PARK au 69696 maintenant ! Coût : £1.50/msg. Bonne nuit.,spam
a01159,ads_spam,SMS. ac Sptv: Les New Jersey Devils et les Detroit Red Wings jouent au hockey sur glace. Correct ou incorrect? Fin? Répondre FIN SPTV,spam
a01160,ads_spam,"Désolé, j'ai manqué votre appel. Parlons quand vous aurez le temps. Je suis joignable au 07090201529.",spam
a01161,ads_spam,URGENT ! Votre numéro de portable a été récompensé avec un prix de 2000 livres GARANTI. Appelez le 09061790121 depuis une ligne terrestre. Réclamation 3030. Valable 12h seulement 150ppm,spam
a01162,ads_spam,"வணக்கம், உங்கள் பிறந்தநாள் விரைவில் வருகிறது. பிறந்தது தரைக்கு 1 கோடி முதல் திட்டத்தை ரூ.5390 கொண்டு வாங்குவதன் நேரம் இருக்கிறது அதாவது பிறந்தறிந்தம் பிறந்தது பிறந்தறிந்தம். கிளிக் rml.lu/Cvs559Y11",spam
a01163,ads_spam,Die Lebensversicherungsprämie steigt mit zunehmendem Alter. Kaufen Sie jetzt eine Lebensversicherung über 1 Cr und zahlen Sie Rs5390 anstatt Rs5603 nach Ihrem Geburtstag. Bewerben Sie sich unter rml.lu/KQgkgv17.,spam
a01164,ads_spam,"Вы больше не будете получать сообщения от службы чата. Для бесплатных Хардкор услуг отправьте GO на номер 69988. Если ничего не получите, вам нужно пройти проверку возраста через вашу сеть и попробовать еще раз.",spam
a01165,ads_spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or ¬£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",spam
a01166,ads_spam,"Mengisi pulsa lebih menguntungkan di MYVPLUS! Selain mendapatkan pulsa, kamu juga bisa langsung mendapatkan voucher diskon, hadiah, dan juga point. Ayo klik: http://bit.ly/Myvplus",spam
a01167,ads_spam,"උදා: හැබැයින් සහිතයි, නහුවෙක් සහිතයිගේ සහයි! GRAB සමග නයක් වත්මනෝවේම කරයි! GRABCAR සහි GRABTAXI සමඟ 1 සාරාංශ ප්‍රාථමිකයාට කරන්න ඔක්තුව පසුවට ඔබට අශීර්වාකුළු ලබාගනී. 35රු / ගමනක් සිට විශාල  අශීර්වාකුළු හොදින් සත් හෝඩියාව අධිකෝණි රැගෙන යන්න!",spam
a01168,ads_spam,Heißer Sommerverkauf! Kaufen Sie ein Strandoutfit und erhalten Sie eins gratis bei TrendyStyles. Jetzt einkaufen unter www.trendystyles.com/sale37.,spam
a01169,ads_spam,"கட்டுப்படும் / பரிமாற்றம் செய்யப்பட்டும் முன்னர் எனக்கு அனுமதிக்கப்பட ஒருவரை அழைக்கவும், ஆனால் என் மேல் உள்ள பெராண்டின் எண்; 081563257257 என்று முதன் அழைக்கவும் ஏதாவது மாற்றம் இருக்கின்றது.",spam
a01170,ads_spam,Die Lebensversicherungsprämie steigt mit dem Alter. Kaufen Sie jetzt eine Lebensversicherung über 1 Cr und zahlen Sie Rs5390 anstelle von Rs5603 nach Ihrem Geburtstag. Beantragen Sie unter rml.lu/KQgkgv34,spam
a01171,ads_spam,Que diriez-vous de prendre contact avec des personnes en attente de compagnie ? Répondez simplement avec votre NOM et ÂGE pour participer ! Profitez de la communauté (150p/SMS),spam
a01172,ads_spam,ඔබ කාර්යා මූලිකත්වය කරනවා.ලෙසිනන් වෙළුරු හොයන්නද එපා?,spam
a01173,ads_spam,"யேங்க், இந்த எண்ணில் தருவதற்கு கைவிடவும் dl புல்சா 085323048677 அன்புடன் பூட்டிக்கொண்டு வருகிறேன். இது மிகவும் அவசியமானது ஏனோ என்னவெனில் என் பாஸ் என் அதிகாரிய் என்னை அழைத்து எனக்கு காத்திருந்தார் என்று நான் கடிதம் பார்க்கிறேன்.",spam
a01174,ads_spam,"FreeMsg: Lust auf einen Flirt? Antworte jetzt DATE und werde Teil des am schnellsten wachsenden mobilen Dating-Dienstes im Vereinigten Königreich. Erhalte Nachrichten für nur 25p, um dich abzumelden, sende STOP an 83021. Antworte jetzt mit DATE!",spam
a01175,ads_spam,URGENTE! Hai vinto un'iscrizione GRATUITA di 1 settimana nel nostro Jackpot Premio di £100.000! Invia il messaggio: RIVENDICA al numero: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18,spam
a01176,ads_spam,"Nomor ponsel Anda telah memenangkan ¬¨¬£5000, untuk klaim hubungi kami kembali atau hubungi hotline klaim di 09050005321.",spam
a01177,ads_spam,PT M-TRONIK You have been contacted but your number could not be reached your official number has won 2nd prize pin 25e477r check your prize at www.hadiahmtronik-2016.tk,spam
a01178,ads_spam,"Anda MENANG! Liburan 4* Costa Del Sol atau ¬¨¬£5000 menunggu untuk diambil. Hubungi 09050090044 sekarang untuk Klaim. SAE, Syarat & Ketentuan, POBox334, Stockport, SK38xh, Biaya ¬¨¬£1.50/per menit, Maksimal 10 menit.",spam
a01179,ads_spam,"¡Felicitaciones! Has ganado un Honda Jazz en la promoción TRI CARE 2016 con el número de PIN ganador: 454647LM. Para más información, haz clic en: www.kejutanbimatri.blogspot.com",spam
a01180,ads_spam,"உங்கள் வெற்றி பெற வாய்ப்பு பெற இதுக்காக உங்கள் கையை ஒரு ₹250 வாரத்தி ஷாப்பிங் ரசீதைப் பெற SMS: SHOP என்ற குறியீடுக்கு 80878 என்ற எண்ணுக்கு அனுப்பவும். விவரங்கள் மற்றும் நிபந்தனைகள் www.txt-2-shop.com custcare 08715705022, 1x150p/wk",spam
a01181,ads_spam,تمامًا، لا مشكلة، يُمكنك فحص الرابط التالي للحصول على المزيد من المعلومات: https://goo.gl/782907,spam
a01182,ads_spam,"Это второй раз, когда мы пытаемся связаться с вами. Вы выиграли приз в 750 фунтов. Чтобы его получить, позвоните по номеру 08712101358 СЕЙЧАС! Только 10 пенсов в минуту. Национальная тарификация BT.",spam
a01183,ads_spam,உங்களுக்கு ஒரு ரகசிய விரும்பன் உண்டு மற்றும் உங்களுடைய கண்ணே அவர்களை தெரிய உள்ளன- உங்களை பற்றி எப்போதும் என்னை உச்சம் கொள்கிறார்கள்- 09058094594 என்ற எண்ணை அழைத்து அறிக்கவும்.,spam
a01184,ads_spam,بالنسبة لإيجار المنزل، إذا كنت ترغب في متابعته، يرجى التواصل مع السيد سويونو على رقم الهاتف: 082127377377، لأنني وكلته بالكامل بهذا الشأن. آسف، هذه هي رسالة نصية فقط.,spam
a01185,ads_spam,"உங்கள் சந்தத்திட்டப் பதிவு TEXTCOMP 250 வீக்லி போட்டியில் பதிவு செய்யப்பட்டிருக்கிறீர்கள். முதல் வாரத்தில் இலவச கேள்வி பின்னுலாவிய வாரங்களில் ஒரு செல்லுர முப்பயிற்சி@150ரூ/செல்லுரக்கி. ரத்தாக்க செய்ய 2 STOP உரையை 84128 இல் அனுப்பவும், உதவி care 08712405020.",spam
a01186,ads_spam,"Dernière chance ! Réclamez vos £150 de bons de réduction aujourd'hui ! Envoyez OUI au 85023 maintenant ! SavaMob, offres membres mobiles ! CGV SavaMob POBOX84, M263UZ. Abonnements £3.00 16",spam
a01187,ads_spam,ابتداءً من الشهر القادم، احصل على ما يصل إلى 50% مكالمات إضافية مقابل تكلفة شبكتك القياسية. لتنشيط العرض، اتصل بالرقم 9061100010 أو قم بزيارة Wire3.net. الشروط والأحكام تطبق. رسوم الرسائل النصية القصيرة 1st4Terms PoBox84 M26 3UZ. التكلفة هي £1.50 لكل دقيقة. قد تكون هناك تكاليف إضافية لاستخدام الهاتف المحمول.,spam
a01188,ads_spam,"Plg Yth, hai ricevuto un premio da: l'estrazione di PT. INDOSAT il tuo pin è: b89c7h9 Per vedere il tuo premio clicca su: www.pemenangindosat-poin.webs.com",spam
a01189,ads_spam,"Tautan singkat ini tampaknya tidak jelas. Jika Anda memiliki konteks tambahan atau pertanyaan, silakan berikan informasi lebih lanjut. Terima kasih!",spam
a01190,ads_spam,أنت مشترك في TEXTCOMP 250 أسبوعيًا. سؤال الأسبوع الأول مجاني، وبعد ذلك تحسب تكلفة الأسابيع اللاحقة بناءً على 150 بنس لكل رسالة. لإلغاء الاشتراك، ارسل كلمة STOP إلى 84128، للمساعدة اتصل على الرقم 08712405020.,spam
a01191,ads_spam,"INFO වලට හොඳයි! ඔබගේ සිම් කාඩ්පක් ලබා දිය මුදල් රු 45ජිටි ලෙස PT.INDOSAT සමිප්පුරුවෙකි PIN(TBL48VG) විසින් රියදුරු කරන්න, අංග: 085694961118 හෝ ඔබේ www.indosat-info2013.jimdo.com වෙබ් අඩවියට ගිනයන් කරන්න.",spam
a01192,ads_spam,¿Quieres un nuevo teléfono móvil con video? ¿750 minutos en cualquier red en cualquier momento? ¿Mitad de precio en la renta de la línea? ¿Cámara de video? Responde o llama al 08000930705 para entrega mañana.,spam
a01193,ads_spam,"زيادة قيمة أقساط التأمين على الحياة مع تقدم السن. احصل على تأمين حياة بقيمة ""١ كرور"" الآن وادفع ٥٣٩٠ روبيه بدلاً من ٥٦٠٣ بعد عيد ميلادك. سجل الآن rml.lu/KQgkgv2",spam
a01194,ads_spam,مجاني للأسبوع الأول! نغمة نوكيا الأولى لهاتفك المحمول كل أسبوع فقط قم بإرسال رسالة نصية تحتوي على كلمة NOKIA إلى 8077. ابدأ الإرسال وأخبر أصدقائك. www.getzed.co.uk ص.ب 36504 W45WQ 16+ تكلفة النص 150 بنس/النغمة.,spam
a01195,ads_spam,"Джемстер! Чтобы получить бесплатные обои, отправьте текст SERDTsE на номер 88888 сейчас! Применяются условия. Только для лиц старше 16 лет. Нужна помощь? Позвоните по номеру 08701213186.",spam
a01196,ads_spam,"lyricalladie (21/F) lädt Sie dazu ein, ihr Freund zu sein. Antworten Sie mit JA-910 oder NEIN-910. Besuchen Sie sie unter: www.SMS.ac/u/hmmross STOP? Senden Sie STOP FRND an 62468.",spam
a01197,ads_spam,You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,spam
a01198,ads_spam,"Kostenlos für die 1. Woche! Nr. 1 Nokia-Klingelton für dein Handy jede Woche, sende einfach NOKIA an 8007. Fang an zu simsen und erzähle es deinen Freunden. www.getzed.co.uk POBox 36504 W45WQ Normale Gebühren 150p/Klingelton ab 16 Jahren.",spam
a01199,ads_spam,"44 7732584351, Voulez-vous un nouveau téléphone couleur Nokia 3510i livré demain ? Avec 300 minutes gratuites vers n'importe quel mobile + 100 SMS gratuits + Caméscope gratuit. Répondez ou appelez le 08000930705.",spam
a01200,ads_spam,"பிஎல்ஜிஎன் ஏத்த்ஆர், டிஆர்ஐ ஆன்ட் எம்என்சிடிவி உங்கள் எண்ணி 5 ஆகஸ்ட் 2015 ஆம் தேதியில் அறியப்பட்டுள்ளது. ஆனால் இது இணைப்பு கிடைக்கவில்லை, எனக்கு இது ஒரு நோட்டிஸ் பட்டியலுக்கு வரல்ல. நான் டெஸி ஹெர்மவதி என்று PT.ஹட்சிசன் டிஆர்ஐ இலிருந்து பிஎல்ஏச்சுசன் பிளாஸா செமாங்கி மலம் 1 ஜலான். ஜெண்ட் சுதீர்மன் காவ் 50 ஜேகேத் இயைப்பு செய்யும், ஏஸ் பிஎன்எஸ் முன்னாளி கடினம் பிஎல்ஜி. டிஆர்ஐ ஆகும், புரட் பொயின் டிஆர்ஐ பரிசு இரண்டாவது டோயோடா அல் நியூ யாரிஸ் பின் உங்கள் சிம்கார்ட் எண்.2டி7ஐடி99 அல்லது அதைச் சொல்லும் திரையரங்கம் www.my-tri2015.jimdo.com இங்கு பார்க்குங்கள்.",spam
a01201,ads_spam,"СРОЧНО! Ваш мобильный номер 077xxx выиграл £2,000 бонусный приз для звонящего 02/06/03! Это вторая попытка связаться с ВАМИ! Позвоните по номеру 09066362206 как можно скорее! BOX97N7QP, 150ppm",spam
a01202,ads_spam,"GEWINNER! Als geschätzter Netzwerkkunde wurden Sie ausgewählt, eine Belohnung von £ 900 zu erhalten! Um diese einzulösen, rufen Sie 09061701444 an. Nur 24 Stunden gültig. ACL03530150PM",spam
a01203,ads_spam,Envoyez un logo à votre bien-aimé - 2 noms joints par un cœur. Textez AMOUR NOM1 NOM2 NUMÉRO DE PORTABLE ex. AMOUR ADAM ÈVE 07123456789 au 87077 Yahoo! POBox36504W45WQ Texte NON pour pas de publicités 150p,spam
a01204,ads_spam,"Il saldo del tuo conto è attualmente di 500 sterline - per massimizzare il tuo denaro, invia ORA a 86688 solo 150p/messaggio. CC: 08718720201 PO BOX 114/14 TCR/W1",spam
a01205,ads_spam,"Это уже второй раз, когда мы пытаемся связаться с вами. Вы выиграли приз в 750 фунтов. Получить его просто, позвоните по номеру 08712101358 СЕЙЧАС! Только 10 пенсов в минуту. Национальная тарификация BT",spam
a01206,ads_spam,"معلومات رسمية من شركة إندوفود. رقمك مسجّل كفائز في سحب جوائز مي نودلز النسخة 2013. حصلت على وحدة واحدة من ""نيسان جوك"". الرقم السري: a1c5h79. لمزيد من المعلومات، قم بزيارة: www.popmieget.webs.com",spam
a01207,ads_spam,"SMS. ac Cita a ciegas 4U!: Rodds1 tiene 21 años, es un hombre de Aberdeen, Reino Unido. Conócelo en http://img. sms. ac/W/icmb3cktz8r7!-4 no se envían citas a ciegas, enviar HIDE",spam
a01208,ads_spam,ماو ليبوران غراست كي لومبوك سامبيل بيلادار فوتو؟ انقر على http://goo.gl/FVcnW. باكيت إنترنت فقط Rp1500 تحصل على 7 ميجابايت / 1 ساعة. اتصل بـ *100*15# للحصول على تفاصيل الباكيت. لفحص حالة الباكيت اتصل بـ *889# <<,spam
a01209,ads_spam,VIP-SPIELESERVICE Rp3300/SMS 4x/Woche wurde verlängert. Genießen Sie den Service hier: http://live.vipgames.me/?sid=40186483 stop? *123*66#. Kundendienst: 02152971540.,spam
a01210,ads_spam,"Questa è la seconda volta che cerchiamo di contattarti. Hai vinto il premio da 750 sterline. Per richiederlo è semplice, chiama subito il 08718726970! Solo 10p al minuto. Tariffa nazionale BT.",spam
a01211,ads_spam,Nikmati Double Internetan di jaringan Data terkuat 3GB dan 3GB (4G) dan Tlp&SMS SEPUASNYA dengan paket Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com,spam
a01212,ads_spam,"Letzte Chance! Fordern Sie heute Ihre £150 Rabatt-Gutscheine an! Senden Sie jetzt SHOP an 85023! SavaMob, bietet mobil! AGB SavaMob POBOX84, M263UZ. £3.00 Abonnement. 16",spam
a01213,ads_spam,"¡Gracias por tu voto! Ahora canta junto a las estrellas con Karaoke en tu móvil. Para obtener un enlace GRATUITO, solo responde con CANTA ahora.",spam
a01214,ads_spam,"Anda telah memenangkan 1 UNIT MOBIL FREED dari TELKOMSEL, Edisi TAHUN 2013 yang diundi semalam pukul 23:30 di RCTI. Informasi lebih lanjut hubungi : 082329676767 H. MULYADI Pengirim: +777",spam
a01215,ads_spam,"plgn yth, TRI und MNCTV haben bereits am 03. März 2015 Ihren Nummer bekannt gegeben, aber es war nicht erreichbar, daher ich, DESI HERMAWATI Kundenservice TRI in PLAZA SEMANGGI Lt1 jl, JEND SUDIRMAN KAV50 JKT PST, sende Ihnen eine wichtige SMS, bevor die Frist abläuft, dass Ihre Tri-SIM-Karte die zweite Preisauszeichnung gewonnen hat TOYOTA NEUER YARIS, Ihre PIN: 2d7id99. Offizielle Informationen finden Sie unter: www.internet-tri.jimdo.com.",spam
a01216,ads_spam,هل لديك هاتفك المحمول منذ 11 شهرًا؟ قم بالتحديث مجانًا إلى أحدث هواتف كاميرا بألوان البرتقال مع المكالمات الغير محدودة خلال نهاية الأسبوع. اتصل بـ Mobile Upd8 على الرقم المجاني 08000839402 أو 2StopTxt,spam
a01217,ads_spam,АУКЦИОН ПО SMS - СОВЕРШЕННО НОВЫЙ Nokia 7250 сегодня выставлен на аукцион! Участие в аукционе БЕСПЛАТНО! Отправьте сообщение с текстом NOKIA на номер 86021 прямо сейчас! HG/Suite342/2Lands Row/W1J6HL,spam
a01218,ads_spam,منخفض السعر! بسعر Rp25rb فقط، احصل على باقة إنترنت بحجم 2GB لمدة 30 يومًا. الآن التصفح عبر الإنترنت أصبح أكثر متعة! قم بالتنشيط على الفور عن طريق *550*904# العرض ينتهي في 29 فبراير 2016.,spam
a01219,ads_spam,Descuento del 25% en la gama de precios de Domino's Pizza hasta el 14 de agosto. Visite la tienda más cercana / llame al 1500366 / visite http://bit.ly/294KoZ6 Código: VR25D,spam
a01220,ads_spam,"Уважаемый клиент, вы получили приз (2) от POIN PLUS PLUS INDOSAT. Победительный пин-код: b89c7h9 информация о победителе на www.indosatpoinplus-7887.webs.com",spam
a01221,ads_spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/√∫1.20 POBOXox36504W45WQ 16+",spam
a01222,ads_spam,"Fällt es dir auf, dass wenn du fährst, jeder, der langsamer fährt als du, ein Idiot ist, und jeder, der schneller fährt als du, ein Wahnsinniger ist?",spam
a01223,ads_spam,"இலட்சியம் 120 நிமிடம் இந்தோசேட் ஒன்றிற்கு கூடியது, 120 எஸ்எம்எஸ் இந்தோசேட் ஒன்றிற்கு&12 எம்பி இண்டர்னெட் ஒரு நாள் வரை 12 மணி நேரம் ஒன்று தயாராகியிருந்தாலும், ஒவ்வொரு முதல் 12 ரூ முன்பே புந்தியுரிய கார்ட் போன்று முதல் ரூ 12 புரிந்துவிடுங்கள்& இண்டர்னெட் உணர்ந்துகொள்ளுங்கள்.",spam
a01224,ads_spam,Camera - Ti è stata assegnata una fotocamera digitale SiPix! Chiama il 09061221066 da una linea fissa. Consegna entro 28 giorni.,spam
a01225,ads_spam,"දැනට ඔබ දර්ශනීය සේවාවට ඇති ඉලෙක්සොද් කරනවා යි! කුමක්දැයි හඳුනා නේද? 09058097189 දැන් ඇමතු වෙයි. POBox 6, LS15HB 150p",spam
a01226,ads_spam,Uangnya di Trnsfer di BNI ini aja a/n RASTINA NO.REK.0253 7915 37.Klo sdh d Trnsfer Sms aja di no ini 085293355598 Trmks.,spam
a01227,ads_spam,يجب عليك إرسال الأموال لمكتب الضرائب الآن على الرابط التالي: https://tinyurl.com/8905,spam
a01228,ads_spam,"Gr8 Sonneries polyphoniques pour TOUS les mobiles directement à vous. Répondez avec TITRE POLY au 8007 (par exemple, POLY RESPIRE1). Titres : CRAZYIN, SLEEPINGWITH, FINEST, YMCA : getzed.co.uk POBox365O4W45WQ 300p",spam
a01229,ads_spam,"Vente estivale ! Achetez-en un, obtenez-en un gratuitement sur tous les articles de plage chez TrendyStyles. Magasinez maintenant sur www.trendystyles.com/sale31",spam
a01230,ads_spam,"Vous ne recevrez plus de messages du service de chat. Pour des services Hardcore GRATUITS, envoyez GO au: 69988. Si vous ne recevez rien, vous devez vérifier votre âge avec votre réseau et réessayer.",spam
a01231,ads_spam,"Pour avoir une chance de gagner 250 livres en espèces chaque semaine, ENVOYEZ : JOUER au 83370. Conditions et modalités sur www.music-trivia.net service client 08715705022, 1x150p/semaine.",spam
a01232,ads_spam,عرض حصري: احصل على خصم 50% عند الشراء التالي من SuperShoes. قم بزيارة www.supershoes.com/offers. يمكنك إلغاء الاشتراك عبر bit.ly/com37376.,spam
a01233,ads_spam,"TOP100 CELLULER Sconto del 25% BB DACOTA RP. 3,9 jt, BB ONYX3 Rp 3 jt, BB GEMINI Rp 1 jt, Laptop\KAMERA, iPhone; e altro ancora, visita www.top100-celluler.com pin; BB, 2A95596A",spam
a01234,ads_spam,"Bussa Bussa Txt chi c'è a 80082 per partecipare all'estrazione settimanale di un voucher regalo del valore di £250 per un negozio a tua scelta. Termini e condizioni su www.tkls.com età 16 per interrompere invia testo ""stop"" £1.50/settimana",spam
a01235,ads_spam,"Sie werden aufgefordert, die Nummer 09066358152 anzurufen, um einen Preis von £5000 zu beanspruchen. Sie müssen alle Ihre Mobil- und persönlichen Details an den Anweisungen eingeben. Seien Sie vorsichtig!",spam
a01236,ads_spam,Offerta esclusiva: Ottieni il 50% di sconto sul tuo prossimo acquisto da SuperShoes. Visita www.supershoes.com/offers. Annulla l'iscrizione su bit.ly/com37427,spam
